gx,gy,rect_ids
5,19,2;3;4
5,20,2;3;4
5,21,3;4
5,22,3;4
5,23,3;4
5,24,3;4
5,25,3;4
5,26,3;4
5,27,3;4
5,28,3;4
5,29,3;4
5,30,3;4
5,31,3;4
5,32,3;4;5
5,33,3;4;5
5,34,3;5
5,35,3;5
5,36,1;3;5
5,37,1;3;5
5,38,1;3;5
5,39,1;3;5
5,40,1;3;5
5,41,1;3;5
5,42,3;5
5,43,3;5
5,44,3;5
5,45,5
5,46,5
6,1,3
6,2,3
6,3,3;7
6,4,3;7
6,5,2;3;7
6,6,2;3;7
6,7,2;3;7
6,8,2;3;4;7
6,9,2;3;4;7
6,10,2;3;4;7
6,11,2;3;4;7
6,12,2;3;4;7
6,13,2;3;4;6;7
6,14,2;3;4;6;7
6,15,2;3;4;7
6,16,2;3;4;7
6,17,2;3;4;7
6,18,2;3;4;7
6,19,2;3;4;7
6,20,2;3;4;7
6,21,3;4;7
6,22,3;4;7
6,23,3;4;7
6,24,3;4;7
6,25,3;4;7
6,26,3;4;7
6,27,3;4;7
6,28,3;4;7
6,29,3;4;7
6,30,3;4;7
6,31,3;4;7
6,32,3;4;5;7
6,33,3;4;5;7
6,34,3;5;7
6,35,3;5
6,36,1;3;5
6,37,1;3;5
6,38,1;3;5
6,39,1;3;5
6,40,1;3;5
6,41,1;3;5
6,42,3;5
6,43,3;5
6,44,3;5
6,45,5
6,46,5
7,0,8
7,1,3;8
7,2,3;8
7,3,3;7;8
7,4,3;7;8
7,5,2;3;7;8
7,6,2;3;7;8
7,7,2;3;7;8
7,8,2;3;4;7;8
7,9,2;3;4;7;8
7,10,2;3;4;7;8
7,11,2;3;4;7;8
7,12,2;3;4;7;8
7,13,2;3;4;6;7;8
7,14,2;3;4;6;7;8
7,15,2;3;4;7;8
7,16,2;3;4;7;8
7,17,2;3;4;7;8
7,18,2;3;4;7;8
7,19,2;3;4;7;8
7,20,2;3;4;7;8
7,21,3;4;7;8
7,22,3;4;7;8
7,23,3;4;7
7,24,3;4;7
7,25,3;4;7
7,26,3;4;7
7,27,3;4;7
7,28,3;4;7
7,29,3;4;7
7,30,3;4;7
7,31,3;4;7
7,32,3;4;5;7
7,33,3;4;5;7
7,34,3;5;7
7,35,3;5
7,36,1;3;5
7,37,1;3;5
7,38,1;3;5
7,39,1;3;5
7,40,1;3;5
7,41,1;3;5
7,42,3;5
7,43,3;5
7,44,3;5
7,45,5
7,46,5
8,0,8
8,1,3;8
8,2,3;8
8,3,3;7;8
8,4,3;7;8
8,5,2;3;7;8
8,6,2;3;7;8
8,7,2;3;7;8
8,8,2;3;4;7;8
8,9,2;3;4;7;8
8,10,2;3;4;7;8
8,11,2;3;4;7;8
8,12,2;3;4;7;8
8,13,2;3;4;6;7;8
8,14,2;3;4;6;7;8
8,15,2;3;4;7;8
8,16,2;3;4;7;8
8,17,2;3;4;7;8
8,18,2;3;4;7;8
8,19,2;3;4;7;8
8,20,2;3;4;7;8
8,21,3;4;7;8
8,22,3;4;7;8
8,23,3;4;7
8,24,3;4;7
8,25,3;4;7
8,26,3;4;7
8,27,3;4;7;9
8,28,3;4;7;9
8,29,3;4;7;9
8,30,3;4;7;9
8,31,3;4;7;9
8,32,3;4;5;7;9
8,33,3;4;5;7;9
8,34,3;5;7;9
8,35,3;5;9
8,36,1;3;5;9
8,37,1;3;5;9
8,38,1;3;5;9
8,39,1;3;5
8,40,1;3;5
8,41,1;3;5
8,42,3;5
8,43,3;5
8,44,3;5
8,45,5
8,46,5
9,0,8
9,1,3;8
9,2,3;8
9,3,3;7;8
9,4,3;7;8
9,5,2;3;7;8
9,6,2;3;7;8
9,7,2;3;7;8
9,8,2;3;4;7;8
9,9,2;3;4;7;8
9,10,2;3;4;7;8
9,11,2;3;4;7;8
9,12,2;3;4;7;8
9,13,2;3;4;6;7;8
9,14,2;3;4;6;7;8
9,15,2;3;4;7;8
9,16,2;3;4;7;8
9,17,2;3;4;7;8;10
9,18,2;3;4;7;8;10
9,19,2;3;4;7;8;10
9,20,2;3;4;7;8;10
9,21,3;4;7;8;10
9,22,3;4;7;8;10
9,23,3;4;7;10
9,24,3;4;7;10
9,25,3;4;7;10
9,26,3;4;7
9,27,3;4;7;9
9,28,3;4;7;9
9,29,3;4;7;9
9,30,3;4;7;9
9,31,3;4;7;9
9,32,3;4;5;7;9
9,33,3;4;5;7;9
9,34,3;5;7;9
9,35,3;5;9
9,36,1;3;5;9
9,37,1;3;5;9
9,38,1;3;5;9
9,39,1;3;5
9,40,1;3;5
9,41,1;3;5
9,42,3;5
9,43,3;5
9,44,3;5
9,45,5
9,46,5
10,0,8
10,1,3;8
10,2,3;8
10,3,3;7;8
10,4,3;7;8
10,5,2;3;7;8
10,6,2;3;7;8
10,7,2;3;7;8
10,8,2;3;4;7;8
10,9,2;3;4;7;8
10,10,2;3;4;7;8
10,11,2;3;4;7;8
10,12,2;3;4;7;8;11
10,13,2;3;4;6;7;8;11
10,14,2;3;4;6;7;8;11
10,15,2;3;4;7;8;11
10,16,2;3;4;7;8
10,17,2;3;4;7;8;10
10,18,2;3;4;7;8;10
10,19,2;3;4;7;8;10
10,20,2;3;4;7;8;10
10,21,3;4;7;8;10
10,22,3;4;7;8;10
10,23,3;4;7;10
10,24,3;4;7;10
10,25,3;4;7;10
10,26,3;4;7
10,27,3;4;7;9
10,28,3;4;7;9
10,29,3;4;7;9
10,30,3;4;7;9
10,31,3;4;7;9
10,32,3;4;5;7;9
10,33,3;4;5;7;9
10,34,3;5;7;9
10,35,3;5;9
10,36,1;3;5;9
10,37,1;3;5;9
10,38,1;3;5;9
10,39,1;3;5
10,40,1;3;5
10,41,1;3;5
10,42,3;5
10,43,3;5
10,44,3;5
10,45,5
10,46,5
11,0,8
11,1,3;8
11,2,3;8
11,3,3;7;8
11,4,3;7;8
11,5,2;3;7;8
11,6,2;3;7;8
11,7,2;3;7;8;12
11,8,2;3;4;7;8;12
11,9,2;3;4;7;8;12
11,10,2;3;4;7;8;12
11,11,2;3;4;7;8;12
11,12,2;3;4;7;8;11;12
11,13,2;3;4;6;7;8;11;12
11,14,2;3;4;6;7;8;11;12
11,15,2;3;4;7;8;11;12
11,16,2;3;4;7;8;12
11,17,2;3;4;7;8;10;12
11,18,2;3;4;7;8;10;12
11,19,2;3;4;7;8;10;12
11,20,2;3;4;7;8;10;12
11,21,3;4;7;8;10;12
11,22,3;4;7;8;10;12
11,23,3;4;7;10;12
11,24,3;4;7;10;12
11,25,3;4;7;10
11,26,3;4;7
11,27,3;4;7;9
11,28,3;4;7;9
11,29,3;4;7;9
11,30,3;4;7;9
11,31,3;4;7;9
11,32,3;4;5;7;9
11,33,3;4;5;7;9
11,34,3;5;7;9
11,35,3;5;9
11,36,1;3;5;9
11,37,1;3;5;9
11,38,1;3;5;9
11,39,1;3;5
11,40,1;3;5
11,41,1;3;5
11,42,3;5
11,43,3;5
11,44,3;5
11,45,5
11,46,5
12,0,8
12,1,3;8
12,2,3;8
12,3,3;7;8
12,4,3;7;8
12,5,2;3;7;8
12,6,2;3;7;8
12,7,2;3;7;8;12
12,8,2;3;4;7;8;12
12,9,2;3;4;7;8;12
12,10,2;3;4;7;8;12
12,11,2;3;4;7;8;12
12,12,2;3;4;7;8;11;12
12,13,2;3;4;6;7;8;11;12
12,14,2;3;4;6;7;8;11;12
12,15,2;3;4;7;8;11;12
12,16,2;3;4;7;8;12
12,17,2;3;4;7;8;10;12
12,18,2;3;4;7;8;10;12
12,19,2;3;4;7;8;10;12
12,20,2;3;4;7;8;10;12
12,21,3;4;7;8;10;12
12,22,3;4;7;8;10;12
12,23,3;4;7;10;12
12,24,3;4;7;10;12
12,25,3;4;7;10
12,26,3;4;7;13
12,27,3;4;7;9;13
12,28,3;4;7;9;13
12,29,3;4;7;9;13
12,30,3;4;7;9;13
12,31,3;4;7;9;13
12,32,3;4;5;7;9;13
12,33,3;4;5;7;9;13
12,34,3;5;7;9;13
12,35,3;5;9;13
12,36,1;3;5;9
12,37,1;3;5;9
12,38,1;3;5;9
12,39,1;3;5
12,40,1;3;5
12,41,1;3;5
12,42,3;5
12,43,3;5
12,44,3;5
12,45,5
12,46,5
13,0,8
13,1,3;8
13,2,3;8
13,3,3;7;8
13,4,3;7;8
13,5,2;3;7;8
13,6,2;3;7;8
13,7,2;3;7;8;12
13,8,2;3;4;7;8;12
13,9,2;3;4;7;8;12
13,10,2;3;4;7;8;12
13,11,2;3;4;7;8;12
13,12,2;3;4;7;8;11;12
13,13,2;3;4;6;7;8;11;12
13,14,2;3;4;6;7;8;11;12
13,15,2;3;4;7;8;11;12
13,16,2;3;4;7;8;12
13,17,2;3;4;7;8;10;12
13,18,2;3;4;7;8;10;12
13,19,2;3;4;7;8;10;12
13,20,2;3;4;7;8;10;12
13,21,3;4;7;8;10;12
13,22,3;4;7;8;10;12
13,23,3;4;7;10;12
13,24,3;4;7;10;12
13,25,3;4;7;10
13,26,3;4;7;13
13,27,3;4;7;9;13
13,28,3;4;7;9;13
13,29,3;4;7;9;13
13,30,3;4;7;9;13
13,31,3;4;7;9;13
13,32,3;4;5;7;9;13
13,33,3;4;5;7;9;13
13,34,3;5;7;9;13
13,35,3;5;9;13
13,36,1;3;5;9
13,37,1;3;5;9
13,38,1;3;5;9
13,39,1;3;5
13,40,1;3;5
13,41,1;3;5
13,42,3;5
13,43,3;5
13,44,3;5
13,45,5
13,46,5
14,0,8
14,1,3;8
14,2,3;8
14,3,3;7;8
14,4,3;7;8
14,5,2;3;7;8
14,6,2;3;7;8
14,7,2;3;7;8;12
14,8,2;3;7;8;12
14,9,2;3;7;8;12
14,10,2;3;7;8;12
14,11,2;3;7;8;12
14,12,2;3;7;8;11;12
14,13,2;3;6;7;8;11;12
14,14,2;3;6;7;8;11;12
14,15,2;3;7;8;11;12
14,16,2;3;7;8;12
14,17,2;3;7;8;10;12
14,18,2;3;7;8;10;12
14,19,2;3;7;8;10;12
14,20,2;3;7;8;10;12
14,21,3;7;8;10;12
14,22,3;7;8;10;12
14,23,3;7;10;12
14,24,3;7;10;12
14,25,3;7;10
14,26,3;7;13
14,27,3;7;9;13
14,28,3;7;9;13;14
14,29,3;7;9;13;14
14,30,3;7;9;13
14,31,3;7;9;13
14,32,3;5;7;9;13
14,33,3;5;7;9;13
14,34,3;5;7;9;13
14,35,3;5;9;13
14,36,1;3;5;9
14,37,1;3;5;9
14,38,1;3;5;9
14,39,1;3;5
14,40,1;3;5
14,41,1;3;5
14,42,3;5
14,43,3;5
14,44,3;5
14,45,5
14,46,5
15,0,8
15,1,3;8
15,2,3;8
15,3,3;7;8
15,4,3;7;8
15,5,2;3;7;8
15,6,2;3;7;8
15,7,2;3;7;8;12
15,8,2;3;7;8;12
15,9,2;3;7;8;12
15,10,2;3;7;8;12
15,11,2;3;7;8;12
15,12,2;3;7;8;11;12
15,13,2;3;6;7;8;11;12
15,14,2;3;6;7;8;11;12
15,15,2;3;7;8;11;12
15,16,2;3;7;8;12
15,17,2;3;7;8;10;12
15,18,2;3;7;8;10;12
15,19,2;3;7;8;10;12
15,20,2;3;7;8;10;12
15,21,3;7;8;10;12
15,22,3;7;8;10;12
15,23,3;7;10;12
15,24,3;7;10;12
15,25,3;7;10
15,26,3;7;13
15,27,3;7;9;13
15,28,3;7;9;13;14
15,29,3;7;9;13;14
15,30,3;7;9;13;15
15,31,3;7;9;13;15
15,32,3;5;7;9;13;15
15,33,3;5;7;9;13;15
15,34,3;5;7;9;13;15
15,35,3;5;9;13;15
15,36,1;3;5;9;15
15,37,1;3;5;9;15
15,38,1;3;5;9;15
15,39,1;3;5;15
15,40,1;3;5;15
15,41,1;3;5;15
15,42,3;5;15
15,43,3;5
15,44,3;5
15,45,5
15,46,5
16,0,8
16,1,3;8
16,2,3;8
16,3,3;7;8
16,4,3;7;8
16,5,2;3;7;8
16,6,2;3;7;8
16,7,2;3;7;8;12
16,8,2;3;7;8;12
16,9,2;3;7;8;12
16,10,2;3;7;8;12
16,11,2;3;7;8;12
16,12,2;3;7;8;11;12
16,13,2;3;6;7;8;11;12
16,14,2;3;6;7;8;11;12
16,15,2;3;7;8;11;12
16,16,2;3;7;8;12
16,17,2;3;7;8;10;12
16,18,2;3;7;8;10;12
16,19,2;3;7;8;10;12
16,20,2;3;7;8;10;12
16,21,3;7;8;10;12
16,22,3;7;8;10;12
16,23,3;7;10;12
16,24,3;7;10;12
16,25,3;7;10
16,26,3;7;13
16,27,3;7;9;13
16,28,3;7;9;13;14
16,29,3;7;9;13;14
16,30,3;7;9;13;15
16,31,3;7;9;13;15
16,32,3;5;7;9;13;15
16,33,3;5;7;9;13;15
16,34,3;5;7;9;13;15
16,35,3;5;9;13;15
16,36,1;3;5;9;15
16,37,1;3;5;9;15
16,38,1;3;5;9;15
16,39,1;3;5;15
16,40,1;3;5;15
16,41,1;3;5;15
16,42,3;5;15
16,43,3;5
16,44,3;5
16,45,5
16,46,5
17,0,8
17,1,3;8
17,2,3;8
17,3,3;7;8
17,4,3;7;8
17,5,2;3;7;8
17,6,2;3;7;8
17,7,2;3;7;8;12
17,8,2;3;7;8;12
17,9,2;3;7;8;12
17,10,2;3;7;8;12;16
17,11,2;3;7;8;12;16
17,12,2;3;7;8;11;12;16
17,13,2;3;6;7;8;11;12;16
17,14,2;3;6;7;8;11;12;16
17,15,2;3;7;8;11;12;16
17,16,2;3;7;8;12;16
17,17,2;3;7;8;10;12;16
17,18,2;3;7;8;10;12;16
17,19,2;3;7;8;10;12;16
17,20,2;3;7;8;10;12;16
17,21,3;7;8;10;12;16
17,22,3;7;8;10;12;16
17,23,3;7;10;12;16
17,24,3;7;10;12;16
17,25,3;7;10;16
17,26,3;7;13;16
17,27,3;7;9;13;16
17,28,3;7;9;13;14;16
17,29,3;7;9;13;14;16
17,30,3;7;9;13;15;16
17,31,3;7;9;13;15;16
17,32,3;7;9;13;15;16
17,33,3;7;9;13;15;16
17,34,3;7;9;13;15;16
17,35,3;9;13;15;16
17,36,1;3;9;15;16
17,37,1;3;9;15;16
17,38,1;3;9;15;16
17,39,1;3;15;16
17,40,1;3;15;16
17,41,1;3;15
17,42,3;15
17,43,3
17,44,3
18,0,8
18,1,3;8
18,2,3;8
18,3,3;7;8
18,4,3;7;8
18,5,2;3;7;8
18,6,2;3;7;8
18,7,2;3;7;8;12
18,8,2;3;7;8;12
18,9,2;3;7;8;12
18,10,2;3;7;8;12;16
18,11,2;3;7;8;12;16
18,12,2;3;7;8;11;12;16
18,13,2;3;6;7;8;11;12;16
18,14,2;3;6;7;8;11;12;16
18,15,2;3;7;8;11;12;16
18,16,2;3;7;8;12;16
18,17,2;3;7;8;10;12;16
18,18,2;3;7;8;10;12;16
18,19,2;3;7;8;10;12;16
18,20,2;3;7;8;10;12;16
18,21,3;7;8;10;12;16
18,22,3;7;8;10;12;16
18,23,3;7;10;12;16
18,24,3;7;10;12;16
18,25,3;7;10;16
18,26,3;7;13;16
18,27,3;7;9;13;16
18,28,3;7;9;13;14;16
18,29,3;7;9;13;14;16
18,30,3;7;9;13;15;16
18,31,3;7;9;13;15;16
18,32,3;7;9;13;15;16
18,33,3;7;9;13;15;16
18,34,3;7;9;13;15;16
18,35,3;9;13;15;16
18,36,1;3;9;15;16
18,37,1;3;9;15;16
18,38,1;3;9;15;16
18,39,1;3;15;16
18,40,1;3;15;16
18,41,1;3;15
18,42,3;15
18,43,3
18,44,3
19,0,8
19,1,3;8
19,2,3;8
19,3,3;7;8
19,4,3;7;8
19,5,2;3;7;8
19,6,2;3;7;8
19,7,2;3;7;8;12
19,8,2;3;7;8;12
19,9,2;3;7;8;12
19,10,2;3;7;8;12;16
19,11,2;3;7;8;12;16;17
19,12,2;3;7;8;11;12;16;17
19,13,2;3;6;7;8;11;12;16;17
19,14,2;3;6;7;8;11;12;16;17
19,15,2;3;7;8;11;12;16;17
19,16,2;3;7;8;12;16;17
19,17,2;3;7;8;10;12;16;17
19,18,2;3;7;8;10;12;16;17
19,19,2;3;7;8;10;12;16;17
19,20,2;3;7;8;10;12;16;17
19,21,3;7;8;10;12;16;17
19,22,3;7;8;10;12;16;17
19,23,3;7;10;12;16;17
19,24,3;7;10;12;16;17
19,25,3;7;10;16;17
19,26,3;7;16;17
19,27,3;7;9;16;17
19,28,3;7;9;14;16;17
19,29,3;7;9;14;16;17
19,30,3;7;9;15;16;17
19,31,3;7;9;15;16;17
19,32,3;7;9;15;16;17
19,33,3;7;9;15;16;17
19,34,3;7;9;15;16;17
19,35,3;9;15;16;17
19,36,1;3;9;15;16;17
19,37,1;3;9;15;16;17
19,38,1;3;9;15;16;17
19,39,1;3;15;16;17
19,40,1;3;15;16;17
19,41,1;3;15;17
19,42,3;15;17
19,43,3;17
19,44,3;17
19,45,17
20,0,8
20,1,3;8
20,2,3;8;18
20,3,3;7;8;18
20,4,3;7;8;18
20,5,2;3;7;8;18
20,6,2;3;7;8;18
20,7,2;3;7;8;12;18
20,8,2;3;7;8;12;18
20,9,2;3;7;8;12;18
20,10,2;3;7;8;12;16;18
20,11,2;3;7;8;12;16;17;18
20,12,2;3;7;8;11;12;16;17;18
20,13,2;3;6;7;8;11;12;16;17;18
20,14,2;3;6;7;8;11;12;16;17;18
20,15,2;3;7;8;11;12;16;17;18
20,16,2;3;7;8;12;16;17;18
20,17,2;3;7;8;10;12;16;17;18
20,18,2;3;7;8;10;12;16;17;18
20,19,2;3;7;8;10;12;16;17;18
20,20,2;3;7;8;10;12;16;17;18
20,21,3;7;8;10;12;16;17;18
20,22,3;7;8;10;12;16;17;18
20,23,3;7;10;12;16;17;18
20,24,3;7;10;12;16;17;18
20,25,3;7;10;16;17;18
20,26,3;7;16;17;18
20,27,3;7;9;16;17;18
20,28,3;7;9;14;16;17;18
20,29,3;7;9;14;16;17;18
20,30,3;7;9;15;16;17;18
20,31,3;7;9;15;16;17;18
20,32,3;7;9;15;16;17
20,33,3;7;9;15;16;17
20,34,3;7;9;15;16;17
20,35,3;9;15;16;17
20,36,1;3;9;15;16;17
20,37,1;3;9;15;16;17
20,38,1;3;9;15;16;17
20,39,1;3;15;16;17
20,40,1;3;15;16;17
20,41,1;3;15;17
20,42,3;15;17
20,43,3;17
20,44,3;17
20,45,17
21,0,8
21,1,3;8
21,2,3;8;18
21,3,3;7;8;18
21,4,3;7;8;18
21,5,2;3;7;8;18
21,6,2;3;7;8;18
21,7,2;3;7;8;12;18
21,8,2;3;7;8;12;18
21,9,2;3;7;8;12;18;19
21,10,2;3;7;8;12;16;18;19
21,11,2;3;7;8;12;16;17;18;19
21,12,2;3;7;8;11;12;16;17;18;19
21,13,2;3;6;7;8;11;12;16;17;18;19
21,14,2;3;6;7;8;11;12;16;17;18;19
21,15,2;3;7;8;11;12;16;17;18;19
21,16,2;3;7;8;12;16;17;18;19
21,17,2;3;7;8;10;12;16;17;18;19
21,18,2;3;7;8;10;12;16;17;18;19
21,19,2;3;7;8;10;12;16;17;18;19
21,20,2;3;7;8;10;12;16;17;18;19
21,21,3;7;8;10;12;16;17;18;19
21,22,3;7;8;10;12;16;17;18;19
21,23,3;7;10;12;16;17;18;19
21,24,3;7;10;12;16;17;18;19
21,25,3;7;10;16;17;18;19
21,26,3;7;16;17;18;19
21,27,3;7;9;16;17;18;19
21,28,3;7;9;14;16;17;18;19
21,29,3;7;9;14;16;17;18;19
21,30,3;7;9;15;16;17;18;19
21,31,3;7;9;15;16;17;18;19
21,32,3;7;9;15;16;17;19
21,33,3;7;9;15;16;17;19
21,34,3;7;9;15;16;17;19
21,35,3;9;15;16;17;19
21,36,1;3;9;15;16;17;19
21,37,1;3;9;15;16;17;19
21,38,1;3;9;15;16;17
21,39,1;3;15;16;17
21,40,1;3;15;16;17
21,41,1;3;15;17
21,42,3;15;17
21,43,3;17
21,44,3;17
21,45,17
22,0,8
22,1,3;8
22,2,3;8;18
22,3,3;7;8;18
22,4,3;7;8;18
22,5,2;3;7;8;18
22,6,2;3;7;8;18
22,7,2;3;7;8;12;18
22,8,2;3;7;8;12;18
22,9,2;3;7;8;12;18;19
22,10,2;3;7;8;12;16;18;19
22,11,2;3;7;8;12;16;17;18;19
22,12,2;3;7;8;11;12;16;17;18;19
22,13,2;3;6;7;8;11;12;16;17;18;19
22,14,2;3;6;7;8;11;12;16;17;18;19
22,15,2;3;7;8;11;12;16;17;18;19
22,16,2;3;7;8;12;16;17;18;19
22,17,2;3;7;8;10;12;16;17;18;19
22,18,2;3;7;8;10;12;16;17;18;19
22,19,2;3;7;8;10;12;16;17;18;19
22,20,2;3;7;8;10;12;16;17;18;19
22,21,3;7;8;10;12;16;17;18;19
22,22,3;7;8;10;12;16;17;18;19
22,23,3;7;10;12;16;17;18;19
22,24,3;7;10;12;16;17;18;19
22,25,3;7;10;16;17;18;19
22,26,3;7;16;17;18;19
22,27,3;7;9;16;17;18;19
22,28,3;7;9;14;16;17;18;19
22,29,3;7;9;14;16;17;18;19
22,30,3;7;9;15;16;17;18;19
22,31,3;7;9;15;16;17;18;19
22,32,3;7;9;15;16;17;19
22,33,3;7;9;15;16;17;19
22,34,3;7;9;15;16;17;19
22,35,3;9;15;16;17;19
22,36,1;3;9;15;16;17;19
22,37,1;3;9;15;16;17;19
22,38,1;3;9;15;16;17
22,39,1;3;15;16;17
22,40,1;3;15;16;17
22,41,1;3;15;17
22,42,3;15;17
22,43,3;17
22,44,3;17
22,45,17
23,0,8
23,1,3;8
23,2,3;8;18
23,3,3;7;8;18
23,4,3;7;8;18
23,5,2;3;7;8;18
23,6,2;3;7;8;18
23,7,2;3;7;8;12;18
23,8,2;3;7;8;12;18
23,9,2;3;7;8;12;18;19
23,10,2;3;7;8;12;18;19
23,11,2;3;7;8;12;17;18;19
23,12,2;3;7;8;11;12;17;18;19
23,13,2;3;6;7;8;11;12;17;18;19
23,14,2;3;6;7;8;11;12;17;18;19
23,15,2;3;7;8;11;12;17;18;19
23,16,2;3;7;8;12;17;18;19
23,17,2;3;7;8;10;12;17;18;19
23,18,2;3;7;8;10;12;17;18;19
23,19,2;3;7;8;10;12;17;18;19
23,20,2;3;7;8;10;12;17;18;19
23,21,3;7;8;10;12;17;18;19
23,22,3;7;8;10;12;17;18;19
23,23,3;7;10;12;17;18;19
23,24,3;7;10;12;17;18;19
23,25,3;7;10;17;18;19
23,26,3;7;17;18;19
23,27,3;7;9;17;18;19
23,28,3;7;9;14;17;18;19
23,29,3;7;9;14;17;18;19
23,30,3;7;9;15;17;18;19
23,31,3;7;9;15;17;18;19
23,32,3;7;9;15;17;19
23,33,3;7;9;15;17;19
23,34,3;7;9;15;17;19
23,35,3;9;15;17;19
23,36,1;3;9;15;17;19
23,37,1;3;9;15;17;19
23,38,1;3;9;15;17
23,39,1;3;15;17
23,40,1;3;15;17
23,41,1;3;15;17
23,42,3;15;17
23,43,3;17
23,44,3;17
23,45,17
24,0,8
24,1,3;8
24,2,3;8;18
24,3,3;7;8;18
24,4,3;7;8;18
24,5,2;3;7;8;18
24,6,2;3;7;8;18
24,7,2;3;7;8;18
24,8,2;3;7;8;18
24,9,2;3;7;8;18;19
24,10,2;3;7;8;18;19
24,11,2;3;7;8;17;18;19
24,12,2;3;7;8;11;17;18;19
24,13,2;3;6;7;8;11;17;18;19
24,14,2;3;6;7;8;11;17;18;19
24,15,2;3;7;8;11;17;18;19
24,16,2;3;7;8;17;18;19
24,17,2;3;7;8;10;17;18;19
24,18,2;3;7;8;10;17;18;19
24,19,2;3;7;8;10;17;18;19
24,20,2;3;7;8;10;17;18;19
24,21,3;7;8;10;17;18;19
24,22,3;7;8;10;17;18;19
24,23,3;7;10;17;18;19
24,24,3;7;10;17;18;19
24,25,3;7;10;17;18;19
24,26,3;7;17;18;19
24,27,3;7;9;17;18;19
24,28,3;7;9;14;17;18;19
24,29,3;7;9;14;17;18;19
24,30,3;7;9;15;17;18;19
24,31,3;7;9;15;17;18;19
24,32,3;7;9;15;17;19
24,33,3;7;9;15;17;19
24,34,3;7;9;15;17;19
24,35,3;9;15;17;19
24,36,1;3;9;15;17;19
24,37,1;3;9;15;17;19
24,38,1;3;9;15;17
24,39,1;3;15;17
24,40,1;3;15;17
24,41,1;3;15;17
24,42,3;15;17
24,43,3;17
24,44,3;17
24,45,17
25,0,8
25,1,3;8
25,2,3;8
25,3,3;7;8
25,4,3;7;8
25,5,2;3;7;8
25,6,2;3;7;8
25,7,2;3;7;8
25,8,2;3;7;8
25,9,2;3;7;8;19
25,10,2;3;7;8;19
25,11,2;3;7;8;17;19
25,12,2;3;7;8;11;17;19
25,13,2;3;6;7;8;11;17;19
25,14,2;3;6;7;8;11;17;19
25,15,2;3;7;8;11;17;19
25,16,2;3;7;8;17;19
25,17,2;3;7;8;10;17;19
25,18,2;3;7;8;10;17;19;20
25,19,2;3;7;8;10;17;19;20
25,20,2;3;7;8;10;17;19;20
25,21,3;7;8;10;17;19;20
25,22,3;7;8;10;17;19;20
25,23,3;7;10;17;19;20
25,24,3;7;10;17;19;20
