gx,gy,rect_ids
4,31,2;4;5
4,32,2;3;4;5
4,33,2;3;4;5
4,34,3;4;5
4,35,3;4
4,36,3;4
4,37,3;4
4,38,3;4
4,39,3;4
4,40,3;4
4,41,3;4
4,42,3;4
4,43,3;4
4,44,3;4
4,45,3
4,46,3
5,1,4
5,2,4
5,3,4;5
5,4,4;5
5,5,4;5
5,6,4;5
5,7,4;5
5,8,2;4;5
5,9,2;4;5
5,10,2;4;5
5,11,2;4;5
5,12,2;4;5
5,13,1;2;4;5
5,14,1;2;4;5
5,15,2;4;5
5,16,2;4;5
5,17,2;4;5
5,18,2;4;5
5,19,2;4;5
5,20,2;4;5
5,21,2;4;5
5,22,2;4;5
5,23,2;4;5
5,24,2;4;5
5,25,2;4;5
5,26,2;4;5
5,27,2;4;5
5,28,2;4;5
5,29,2;4;5
5,30,2;4;5
5,31,2;4;5
5,32,2;3;4;5
5,33,2;3;4;5
5,34,3;4;5
5,35,3;4
5,36,3;4;6
5,37,3;4;6
5,38,3;4;6
5,39,3;4;6
5,40,3;4;6
5,41,3;4;6
5,42,3;4
5,43,3;4
5,44,3;4
5,45,3
5,46,3
6,1,4
6,2,4
6,3,4;5
6,4,4;5
6,5,4;5;7
6,6,4;5;7
6,7,4;5;7
6,8,2;4;5;7
6,9,2;4;5;7
6,10,2;4;5;7
6,11,2;4;5;7
6,12,2;4;5;7
6,13,1;2;4;5;7
6,14,1;2;4;5;7
6,15,2;4;5;7
6,16,2;4;5;7
6,17,2;4;5;7
6,18,2;4;5;7
6,19,2;4;5;7
6,20,2;4;5;7
6,21,2;4;5
6,22,2;4;5
6,23,2;4;5
6,24,2;4;5
6,25,2;4;5
6,26,2;4;5
6,27,2;4;5
6,28,2;4;5
6,29,2;4;5
6,30,2;4;5
6,31,2;4;5
6,32,2;3;4;5
6,33,2;3;4;5
6,34,3;4;5
6,35,3;4
6,36,3;4;6
6,37,3;4;6
6,38,3;4;6
6,39,3;4;6
6,40,3;4;6
6,41,3;4;6
6,42,3;4
6,43,3;4
6,44,3;4
6,45,3
6,46,3
7,0,8
7,1,4;8
7,2,4;8
7,3,4;5;8
7,4,4;5;8
7,5,4;5;7;8
7,6,4;5;7;8
7,7,4;5;7;8
7,8,2;4;5;7;8
7,9,2;4;5;7;8
7,10,2;4;5;7;8
7,11,2;4;5;7;8
7,12,2;4;5;7;8
7,13,1;2;4;5;7;8
7,14,1;2;4;5;7;8
7,15,2;4;5;7;8
7,16,2;4;5;7;8
7,17,2;4;5;7;8
7,18,2;4;5;7;8
7,19,2;4;5;7;8
7,20,2;4;5;7;8
7,21,2;4;5;8
7,22,2;4;5;8
7,23,2;4;5
7,24,2;4;5
7,25,2;4;5
7,26,2;4;5
7,27,2;4;5
7,28,2;4;5
7,29,2;4;5
7,30,2;4;5
7,31,2;4;5
7,32,2;3;4;5
7,33,2;3;4;5
7,34,3;4;5
7,35,3;4
7,36,3;4;6
7,37,3;4;6
7,38,3;4;6
7,39,3;4;6
7,40,3;4;6
7,41,3;4;6
7,42,3;4
7,43,3;4
7,44,3;4
7,45,3
7,46,3
8,0,8
8,1,4;8
8,2,4;8
8,3,4;5;8
8,4,4;5;8
8,5,4;5;7;8
8,6,4;5;7;8
8,7,4;5;7;8
8,8,2;4;5;7;8
8,9,2;4;5;7;8
8,10,2;4;5;7;8
8,11,2;4;5;7;8
8,12,2;4;5;7;8
8,13,1;2;4;5;7;8
8,14,1;2;4;5;7;8
8,15,2;4;5;7;8
8,16,2;4;5;7;8
8,17,2;4;5;7;8
8,18,2;4;5;7;8
8,19,2;4;5;7;8
8,20,2;4;5;7;8
8,21,2;4;5;8
8,22,2;4;5;8
8,23,2;4;5
8,24,2;4;5
8,25,2;4;5
8,26,2;4;5
8,27,2;4;5;9
8,28,2;4;5;9
8,29,2;4;5;9
8,30,2;4;5;9
8,31,2;4;5;9
8,32,2;3;4;5;9
8,33,2;3;4;5;9
8,34,3;4;5;9
8,35,3;4;9
8,36,3;4;6;9
8,37,3;4;6;9
8,38,3;4;6;9
8,39,3;4;6
8,40,3;4;6
8,41,3;4;6
8,42,3;4
8,43,3;4
8,44,3;4
8,45,3
8,46,3
9,0,8
9,1,4;8
9,2,4;8
9,3,4;5;8
9,4,4;5;8
9,5,4;5;7;8
9,6,4;5;7;8
9,7,4;5;7;8
9,8,2;4;5;7;8
9,9,2;4;5;7;8
9,10,2;4;5;7;8
9,11,2;4;5;7;8
9,12,2;4;5;7;8
9,13,1;2;4;5;7;8
9,14,1;2;4;5;7;8
9,15,2;4;5;7;8
9,16,2;4;5;7;8
9,17,2;4;5;7;8;10
9,18,2;4;5;7;8;10
9,19,2;4;5;7;8;10
9,20,2;4;5;7;8;10
9,21,2;4;5;8;10
9,22,2;4;5;8;10
9,23,2;4;5;10
9,24,2;4;5;10
9,25,2;4;5;10
9,26,2;4;5
9,27,2;4;5;9
9,28,2;4;5;9
9,29,2;4;5;9
9,30,2;4;5;9
9,31,2;4;5;9
9,32,2;3;4;5;9
9,33,2;3;4;5;9
9,34,3;4;5;9
9,35,3;4;9
9,36,3;4;6;9
9,37,3;4;6;9
9,38,3;4;6;9
9,39,3;4;6
9,40,3;4;6
9,41,3;4;6
9,42,3;4
9,43,3;4
9,44,3;4
9,45,3
9,46,3
10,0,8
10,1,4;8
10,2,4;8
10,3,4;5;8
10,4,4;5;8
10,5,4;5;7;8
10,6,4;5;7;8
10,7,4;5;7;8
10,8,2;4;5;7;8
10,9,2;4;5;7;8
10,10,2;4;5;7;8
10,11,2;4;5;7;8
10,12,2;4;5;7;8;11
10,13,1;2;4;5;7;8;11
10,14,1;2;4;5;7;8;11
10,15,2;4;5;7;8;11
10,16,2;4;5;7;8
10,17,2;4;5;7;8;10
10,18,2;4;5;7;8;10
10,19,2;4;5;7;8;10
10,20,2;4;5;7;8;10
10,21,2;4;5;8;10
10,22,2;4;5;8;10
10,23,2;4;5;10
10,24,2;4;5;10
10,25,2;4;5;10
10,26,2;4;5
10,27,2;4;5;9
10,28,2;4;5;9
10,29,2;4;5;9
10,30,2;4;5;9
10,31,2;4;5;9
10,32,2;3;4;5;9
10,33,2;3;4;5;9
10,34,3;4;5;9
10,35,3;4;9
10,36,3;4;6;9
10,37,3;4;6;9
10,38,3;4;6;9
10,39,3;4;6
10,40,3;4;6
10,41,3;4;6
10,42,3;4
10,43,3;4
10,44,3;4
10,45,3
10,46,3
11,0,8
11,1,4;8
11,2,4;8
11,3,4;5;8
11,4,4;5;8
11,5,4;5;7;8
11,6,4;5;7;8
11,7,4;5;7;8;12
11,8,2;4;5;7;8;12
11,9,2;4;5;7;8;12
11,10,2;4;5;7;8;12
11,11,2;4;5;7;8;12
11,12,2;4;5;7;8;11;12
11,13,1;2;4;5;7;8;11;12
11,14,1;2;4;5;7;8;11;12
11,15,2;4;5;7;8;11;12
11,16,2;4;5;7;8;12
11,17,2;4;5;7;8;10;12
11,18,2;4;5;7;8;10;12
11,19,2;4;5;7;8;10;12
11,20,2;4;5;7;8;10;12
11,21,2;4;5;8;10;12
11,22,2;4;5;8;10;12
11,23,2;4;5;10;12
11,24,2;4;5;10;12
11,25,2;4;5;10
11,26,2;4;5
11,27,2;4;5;9
11,28,2;4;5;9
11,29,2;4;5;9
11,30,2;4;5;9
11,31,2;4;5;9
11,32,2;3;4;5;9
11,33,2;3;4;5;9
11,34,3;4;5;9
11,35,3;4;9
11,36,3;4;6;9
11,37,3;4;6;9
11,38,3;4;6;9
11,39,3;4;6
11,40,3;4;6
11,41,3;4;6
11,42,3;4
11,43,3;4
11,44,3;4
11,45,3
11,46,3
12,0,8
12,1,4;8
12,2,4;8
12,3,4;5;8
12,4,4;5;8
12,5,4;5;7;8
12,6,4;5;7;8
12,7,4;5;7;8;12
12,8,2;4;5;7;8;12
12,9,2;4;5;7;8;12
12,10,2;4;5;7;8;12
12,11,2;4;5;7;8;12
12,12,2;4;5;7;8;11;12
12,13,1;2;4;5;7;8;11;12
12,14,1;2;4;5;7;8;11;12
12,15,2;4;5;7;8;11;12
12,16,2;4;5;7;8;12
12,17,2;4;5;7;8;10;12
12,18,2;4;5;7;8;10;12
12,19,2;4;5;7;8;10;12
12,20,2;4;5;7;8;10;12
12,21,2;4;5;8;10;12
12,22,2;4;5;8;10;12
12,23,2;4;5;10;12
12,24,2;4;5;10;12
12,25,2;4;5;10
12,26,2;4;5;13
12,27,2;4;5;9;13
12,28,2;4;5;9;13
12,29,2;4;5;9;13
12,30,2;4;5;9;13
12,31,2;4;5;9;13
12,32,2;3;4;5;9;13
12,33,2;3;4;5;9;13
12,34,3;4;5;9;13
12,35,3;4;9;13
12,36,3;4;6;9
12,37,3;4;6;9
12,38,3;4;6;9
12,39,3;4;6
12,40,3;4;6
12,41,3;4;6
12,42,3;4
12,43,3;4
12,44,3;4
12,45,3
12,46,3
13,0,8
13,1,4;8
13,2,4;8
13,3,4;5;8
13,4,4;5;8
13,5,4;5;7;8
13,6,4;5;7;8
13,7,4;5;7;8;12
13,8,2;4;5;7;8;12
13,9,2;4;5;7;8;12
13,10,2;4;5;7;8;12
13,11,2;4;5;7;8;12
13,12,2;4;5;7;8;11;12
13,13,1;2;4;5;7;8;11;12
13,14,1;2;4;5;7;8;11;12
13,15,2;4;5;7;8;11;12
13,16,2;4;5;7;8;12
13,17,2;4;5;7;8;10;12
13,18,2;4;5;7;8;10;12
13,19,2;4;5;7;8;10;12
13,20,2;4;5;7;8;10;12
13,21,2;4;5;8;10;12
13,22,2;4;5;8;10;12
13,23,2;4;5;10;12
13,24,2;4;5;10;12
13,25,2;4;5;10
13,26,2;4;5;13
13,27,2;4;5;9;13
13,28,2;4;5;9;13
13,29,2;4;5;9;13
13,30,2;4;5;9;13
13,31,2;4;5;9;13
13,32,2;3;4;5;9;13
13,33,2;3;4;5;9;13
13,34,3;4;5;9;13
13,35,3;4;9;13
13,36,3;4;6;9
13,37,3;4;6;9
13,38,3;4;6;9
13,39,3;4;6
13,40,3;4;6
13,41,3;4;6
13,42,3;4
13,43,3;4
13,44,3;4
13,45,3
13,46,3
14,0,8
14,1,4;8
14,2,4;8
14,3,4;5;8
14,4,4;5;8
14,5,4;5;7;8
14,6,4;5;7;8
14,7,4;5;7;8;12
14,8,4;5;7;8;12
14,9,4;5;7;8;12
14,10,4;5;7;8;12
14,11,4;5;7;8;12
14,12,4;5;7;8;11;12
14,13,1;4;5;7;8;11;12
14,14,1;4;5;7;8;11;12
14,15,4;5;7;8;11;12
14,16,4;5;7;8;12
14,17,4;5;7;8;10;12
14,18,4;5;7;8;10;12
14,19,4;5;7;8;10;12
14,20,4;5;7;8;10;12
14,21,4;5;8;10;12
14,22,4;5;8;10;12
14,23,4;5;10;12
14,24,4;5;10;12
14,25,4;5;10
14,26,4;5;13
14,27,4;5;9;13
14,28,4;5;9;13;14
14,29,4;5;9;13;14
14,30,4;5;9;13
14,31,4;5;9;13
14,32,3;4;5;9;13
14,33,3;4;5;9;13
14,34,3;4;5;9;13
14,35,3;4;9;13
14,36,3;4;6;9
14,37,3;4;6;9
14,38,3;4;6;9
14,39,3;4;6
14,40,3;4;6
14,41,3;4;6
14,42,3;4
14,43,3;4
14,44,3;4
14,45,3
14,46,3
15,0,8
15,1,4;8
15,2,4;8
15,3,4;5;8
15,4,4;5;8
15,5,4;5;7;8
15,6,4;5;7;8
15,7,4;5;7;8;12
15,8,4;5;7;8;12
15,9,4;5;7;8;12
15,10,4;5;7;8;12
15,11,4;5;7;8;12
15,12,4;5;7;8;11;12
15,13,1;4;5;7;8;11;12
15,14,1;4;5;7;8;11;12
15,15,4;5;7;8;11;12
15,16,4;5;7;8;12
15,17,4;5;7;8;10;12
15,18,4;5;7;8;10;12
15,19,4;5;7;8;10;12
15,20,4;5;7;8;10;12
15,21,4;5;8;10;12
15,22,4;5;8;10;12
15,23,4;5;10;12
15,24,4;5;10;12
15,25,4;5;10
15,26,4;5;13
15,27,4;5;9;13
15,28,4;5;9;13;14
15,29,4;5;9;13;14
15,30,4;5;9;13;15
15,31,4;5;9;13;15
15,32,3;4;5;9;13;15
15,33,3;4;5;9;13;15
15,34,3;4;5;9;13;15
15,35,3;4;9;13;15
15,36,3;4;6;9;15
15,37,3;4;6;9;15
15,38,3;4;6;9;15
15,39,3;4;6;15
15,40,3;4;6;15
15,41,3;4;6;15
15,42,3;4;15
15,43,3;4
15,44,3;4
15,45,3
15,46,3
16,0,8
16,1,4;8
16,2,4;8
16,3,4;5;8
16,4,4;5;8
16,5,4;5;7;8
16,6,4;5;7;8
16,7,4;5;7;8;12
16,8,4;5;7;8;12
16,9,4;5;7;8;12
16,10,4;5;7;8;12
16,11,4;5;7;8;12
16,12,4;5;7;8;11;12
16,13,1;4;5;7;8;11;12
16,14,1;4;5;7;8;11;12
16,15,4;5;7;8;11;12
16,16,4;5;7;8;12
16,17,4;5;7;8;10;12
16,18,4;5;7;8;10;12
16,19,4;5;7;8;10;12
16,20,4;5;7;8;10;12
16,21,4;5;8;10;12
16,22,4;5;8;10;12
16,23,4;5;10;12
16,24,4;5;10;12
16,25,4;5;10
16,26,4;5;13
16,27,4;5;9;13
16,28,4;5;9;13;14
16,29,4;5;9;13;14
16,30,4;5;9;13;15
16,31,4;5;9;13;15
16,32,3;4;5;9;13;15
16,33,3;4;5;9;13;15
16,34,3;4;5;9;13;15
16,35,3;4;9;13;15
16,36,3;4;6;9;15
16,37,3;4;6;9;15
16,38,3;4;6;9;15
16,39,3;4;6;15
16,40,3;4;6;15
16,41,3;4;6;15
16,42,3;4;15
16,43,3;4
16,44,3;4
16,45,3
16,46,3
17,0,8
17,1,4;8
17,2,4;8
17,3,4;5;8
17,4,4;5;8
17,5,4;5;7;8
17,6,4;5;7;8
17,7,4;5;7;8;12
17,8,4;5;7;8;12
17,9,4;5;7;8;12
17,10,4;5;7;8;12;16
17,11,4;5;7;8;12;16
17,12,4;5;7;8;11;12;16
17,13,1;4;5;7;8;11;12;16
17,14,1;4;5;7;8;11;12;16
17,15,4;5;7;8;11;12;16
17,16,4;5;7;8;12;16
17,17,4;5;7;8;10;12;16
17,18,4;5;7;8;10;12;16
17,19,4;5;7;8;10;12;16
17,20,4;5;7;8;10;12;16
17,21,4;5;8;10;12;16
17,22,4;5;8;10;12;16
17,23,4;5;10;12;16
17,24,4;5;10;12;16
17,25,4;5;10;16
17,26,4;5;13;16
17,27,4;5;9;13;16
17,28,4;5;9;13;14;16
17,29,4;5;9;13;14;16
17,30,4;5;9;13;15;16
17,31,4;5;9;13;15;16
17,32,4;5;9;13;15;16
17,33,4;5;9;13;15;16
17,34,4;5;9;13;15;16
17,35,4;9;13;15;16
17,36,4;6;9;15;16
17,37,4;6;9;15;16
17,38,4;6;9;15;16
17,39,4;6;15;16
17,40,4;6;15;16
17,41,4;6;15
17,42,4;15
17,43,4
17,44,4
18,0,8
18,1,4;8
18,2,4;8
18,3,4;5;8
18,4,4;5;8
18,5,4;5;7;8
18,6,4;5;7;8
18,7,4;5;7;8;12
18,8,4;5;7;8;12
18,9,4;5;7;8;12
18,10,4;5;7;8;12;16
18,11,4;5;7;8;12;16
18,12,4;5;7;8;11;12;16
18,13,1;4;5;7;8;11;12;16
18,14,1;4;5;7;8;11;12;16
18,15,4;5;7;8;11;12;16
18,16,4;5;7;8;12;16
18,17,4;5;7;8;10;12;16
18,18,4;5;7;8;10;12;16
18,19,4;5;7;8;10;12;16
18,20,4;5;7;8;10;12;16
18,21,4;5;8;10;12;16
18,22,4;5;8;10;12;16
18,23,4;5;10;12;16
18,24,4;5;10;12;16
18,25,4;5;10;16
18,26,4;5;13;16
18,27,4;5;9;13;16
18,28,4;5;9;13;14;16
18,29,4;5;9;13;14;16
18,30,4;5;9;13;15;16
18,31,4;5;9;13;15;16
18,32,4;5;9;13;15;16
18,33,4;5;9;13;15;16
18,34,4;5;9;13;15;16
18,35,4;9;13;15;16
18,36,4;6;9;15;16
18,37,4;6;9;15;16
18,38,4;6;9;15;16
18,39,4;6;15;16
18,40,4;6;15;16
18,41,4;6;15
18,42,4;15
18,43,4
18,44,4
19,0,8
19,1,4;8
19,2,4;8
19,3,4;5;8
19,4,4;5;8
19,5,4;5;7;8
19,6,4;5;7;8
19,7,4;5;7;8;12
19,8,4;5;7;8;12
19,9,4;5;7;8;12
19,10,4;5;7;8;12;16
19,11,4;5;7;8;12;16;17
19,12,4;5;7;8;11;12;16;17
19,13,1;4;5;7;8;11;12;16;17
19,14,1;4;5;7;8;11;12;16;17
19,15,4;5;7;8;11;12;16;17
19,16,4;5;7;8;12;16;17
19,17,4;5;7;8;10;12;16;17
19,18,4;5;7;8;10;12;16;17
19,19,4;5;7;8;10;12;16;17
19,20,4;5;7;8;10;12;16;17
19,21,4;5;8;10;12;16;17
19,22,4;5;8;10;12;16;17
19,23,4;5;10;12;16;17
19,24,4;5;10;12;16;17
19,25,4;5;10;16;17
19,26,4;5;16;17
19,27,4;5;9;16;17
19,28,4;5;9;14;16;17
19,29,4;5;9;14;16;17
19,30,4;5;9;15;16;17
19,31,4;5;9;15;16;17
19,32,4;5;9;15;16;17
19,33,4;5;9;15;16;17
19,34,4;5;9;15;16;17
19,35,4;9;15;16;17
19,36,4;6;9;15;16;17
19,37,4;6;9;15;16;17
19,38,4;6;9;15;16;17
19,39,4;6;15;16;17
19,40,4;6;15;16;17
19,41,4;6;15;17
19,42,4;15;17
19,43,4;17
19,44,4;17
19,45,17
20,0,8
20,1,4;8
20,2,4;8;18
20,3,4;5;8;18
20,4,4;5;8;18
20,5,4;5;7;8;18
20,6,4;5;7;8;18
20,7,4;5;7;8;12;18
20,8,4;5;7;8;12;18
20,9,4;5;7;8;12;18
20,10,4;5;7;8;12;16;18
20,11,4;5;7;8;12;16;17;18
20,12,4;5;7;8;11;12;16;17;18
20,13,1;4;5;7;8;11;12;16;17;18
20,14,1;4;5;7;8;11;12;16;17;18
20,15,4;5;7;8;11;12;16;17;18
20,16,4;5;7;8;12;16;17;18
20,17,4;5;7;8;10;12;16;17;18
20,18,4;5;7;8;10;12;16;17;18
20,19,4;5;7;8;10;12;16;17;18
20,20,4;5;7;8;10;12;16;17;18
20,21,4;5;8;10;12;16;17;18
20,22,4;5;8;10;12;16;17;18
20,23,4;5;10;12;16;17;18
20,24,4;5;10;12;16;17;18
20,25,4;5;10;16;17;18
20,26,4;5;16;17;18
20,27,4;5;9;16;17;18
20,28,4;5;9;14;16;17;18
20,29,4;5;9;14;16;17;18
20,30,4;5;9;15;16;17;18
20,31,4;5;9;15;16;17;18
20,32,4;5;9;15;16;17
20,33,4;5;9;15;16;17
20,34,4;5;9;15;16;17
20,35,4;9;15;16;17
20,36,4;6;9;15;16;17
20,37,4;6;9;15;16;17
20,38,4;6;9;15;16;17
20,39,4;6;15;16;17
20,40,4;6;15;16;17
20,41,4;6;15;17
20,42,4;15;17
20,43,4;17
20,44,4;17
20,45,17
21,0,8
21,1,4;8
21,2,4;8;18
21,3,4;5;8;18
21,4,4;5;8;18
21,5,4;5;7;8;18
21,6,4;5;7;8;18
21,7,4;5;7;8;12;18
21,8,4;5;7;8;12;18
21,9,4;5;7;8;12;18;19
21,10,4;5;7;8;12;16;18;19
21,11,4;5;7;8;12;16;17;18;19
21,12,4;5;7;8;11;12;16;17;18;19
21,13,1;4;5;7;8;11;12;16;17;18;19
21,14,1;4;5;7;8;11;12;16;17;18;19
21,15,4;5;7;8;11;12;16;17;18;19
21,16,4;5;7;8;12;16;17;18;19
21,17,4;5;7;8;10;12;16;17;18;19
21,18,4;5;7;8;10;12;16;17;18;19
21,19,4;5;7;8;10;12;16;17;18;19
21,20,4;5;7;8;10;12;16;17;18;19
21,21,4;5;8;10;12;16;17;18;19
21,22,4;5;8;10;12;16;17;18;19
21,23,4;5;10;12;16;17;18;19
21,24,4;5;10;12;16;17;18;19
21,25,4;5;10;16;17;18;19
21,26,4;5;16;17;18;19
21,27,4;5;9;16;17;18;19
21,28,4;5;9;14;16;17;18;19
21,29,4;5;9;14;16;17;18;19
21,30,4;5;9;15;16;17;18;19
21,31,4;5;9;15;16;17;18;19
21,32,4;5;9;15;16;17;19
21,33,4;5;9;15;16;17;19
21,34,4;5;9;15;16;17;19
21,35,4;9;15;16;17;19
21,36,4;6;9;15;16;17;19
21,37,4;6;9;15;16;17;19
21,38,4;6;9;15;16;17
21,39,4;6;15;16;17
21,40,4;6;15;16;17
21,41,4;6;15;17
21,42,4;15;17
21,43,4;17
21,44,4;17
21,45,17
22,0,8
22,1,4;8
22,2,4;8;18
22,3,4;5;8;18
22,4,4;5;8;18
22,5,4;5;7;8;18
22,6,4;5;7;8;18
22,7,4;5;7;8;12;18
22,8,4;5;7;8;12;18
22,9,4;5;7;8;12;18;19
22,10,4;5;7;8;12;16;18;19
22,11,4;5;7;8;12;16;17;18;19
22,12,4;5;7;8;11;12;16;17;18;19
22,13,1;4;5;7;8;11;12;16;17;18;19
22,14,1;4;5;7;8;11;12;16;17;18;19
22,15,4;5;7;8;11;12;16;17;18;19
22,16,4;5;7;8;12;16;17;18;19
22,17,4;5;7;8;10;12;16;17;18;19
22,18,4;5;7;8;10;12;16;17;18;19
22,19,4;5;7;8;10;12;16;17;18;19
22,20,4;5;7;8;10;12;16;17;18;19
22,21,4;5;8;10;12;16;17;18;19
22,22,4;5;8;10;12;16;17;18;19
22,23,4;5;10;12;16;17;18;19
22,24,4;5;10;12;16;17;18;19
22,25,4;5;10;16;17;18;19
22,26,4;5;16;17;18;19
22,27,4;5;9;16;17;18;19
22,28,4;5;9;14;16;17;18;19
22,29,4;5;9;14;16;17;18;19
22,30,4;5;9;15;16;17;18;19
22,31,4;5;9;15;16;17;18;19
22,32,4;5;9;15;16;17;19
22,33,4;5;9;15;16;17;19
22,34,4;5;9;15;16;17;19
22,35,4;9;15;16;17;19
22,36,4;6;9;15;16;17;19
22,37,4;6;9;15;16;17;19
22,38,4;6;9;15;16;17
22,39,4;6;15;16;17
22,40,4;6;15;16;17
22,41,4;6;15;17
22,42,4;15;17
22,43,4;17
22,44,4;17
22,45,17
23,0,8
23,1,4;8
23,2,4;8;18
23,3,4;5;8;18
23,4,4;5;8;18
23,5,4;5;7;8;18
23,6,4;5;7;8;18
23,7,4;5;7;8;12;18
23,8,4;5;7;8;12;18
23,9,4;5;7;8;12;18;19
23,10,4;5;7;8;12;18;19
23,11,4;5;7;8;12;17;18;19
23,12,4;5;7;8;11;12;17;18;19
23,13,1;4;5;7;8;11;12;17;18;19
23,14,1;4;5;7;8;11;12;17;18;19
23,15,4;5;7;8;11;12;17;18;19
23,16,4;5;7;8;12;17;18;19
23,17,4;5;7;8;10;12;17;18;19
23,18,4;5;7;8;10;12;17;18;19
23,19,4;5;7;8;10;12;17;18;19
23,20,4;5;7;8;10;12;17;18;19
23,21,4;5;8;10;12;17;18;19
23,22,4;5;8;10;12;17;18;19
23,23,4;5;10;12;17;18;19
23,24,4;5;10;12;17;18;19
23,25,4;5;10;17;18;19
23,26,4;5;17;18;19
23,27,4;5;9;17;18;19
23,28,4;5;9;14;17;18;19
23,29,4;5;9;14;17;18;19
23,30,4;5;9;15;17;18;19
23,31,4;5;9;15;17;18;19
23,32,4;5;9;15;17;19
23,33,4;5;9;15;17;19
23,34,4;5;9;15;17;19
23,35,4;9;15;17;19
23,36,4;6;9;15;17;19
23,37,4;6;9;15;17;19
23,38,4;6;9;15;17
23,39,4;6;15;17
23,40,4;6;15;17
23,41,4;6;15;17
23,42,4;15;17
23,43,4;17
23,44,4;17
23,45,17
24,0,8
24,1,4;8
24,2,4;8;18
24,3,4;5;8;18
24,4,4;5;8;18
24,5,4;5;7;8;18
24,6,4;5;7;8;18
24,7,4;5;7;8;18
24,8,4;5;7;8;18
24,9,4;5;7;8;18;19
24,10,4;5;7;8;18;19
24,11,4;5;7;8;17;18;19
24,12,4;5;7;8;11;17;18;19
24,13,1;4;5;7;8;11;17;18;19
24,14,1;4;5;7;8;11;17;18;19
24,15,4;5;7;8;11;17;18;19
24,16,4;5;7;8;17;18;19
24,17,4;5;7;8;10;17;18;19
24,18,4;5;7;8;10;17;18;19
24,19,4;5;7;8;10;17;18;19
24,20,4;5;7;8;10;17;18;19
24,21,4;5;8;10;17;18;19
24,22,4;5;8;10;17;18;19
24,23,4;5;10;17;18;19
24,24,4;5;10;17;18;19
24,25,4;5;10;17;18;19
24,26,4;5;17;18;19
24,27,4;5;9;17;18;19
24,28,4;5;9;14;17;18;19
24,29,4;5;9;14;17;18;19
24,30,4;5;9;15;17;18;19
24,31,4;5;9;15;17;18;19
24,32,4;5;9;15;17;19
24,33,4;5;9;15;17;19
24,34,4;5;9;15;17;19
24,35,4;9;15;17;19
24,36,4;6;9;15;17;19
24,37,4;6;9;15;17;19
24,38,4;6;9;15;17
24,39,4;6;15;17
24,40,4;6;15;17
24,41,4;6;15;17
24,42,4;15;17
24,43,4;17
24,44,4;17
24,45,17
25,0,8
25,1,4;8
25,2,4;8
25,3,4;5;8
25,4,4;5;8
25,5,4;5;7;8
25,6,4;5;7;8
25,7,4;5;7;8
25,8,4;5;7;8
25,9,4;5;7;8;19
25,10,4;5;7;8;19
25,11,4;5;7;8;17;19
25,12,4;5;7;8;11;17;19
25,13,1;4;5;7;8;11;17;19
25,14,1;4;5;7;8;11;17;19
25,15,4;5;7;8;11;17;19
25,16,4;5;7;8;17;19
25,17,4;5;7;8;10;17;19
25,18,4;5;7;8;10;17;19;20
25,19,4;5;7;8;10;17;19;20
25,20,4;5;7;8;10;17;19;20
25,21,4;5;8;10;17;19;20
25,22,4;5;8;10;17;19;20
25,23,4;5;10;17;19;20
25,24,4;5;10;17;19;20
25,25,4;5;10;17;19;20
