gx,gy,rect_ids
8,24,1;4;9
8,25,1;4;9
8,26,1;4
8,27,1;4;8
8,28,1;4;8
8,29,1;4;8
8,30,1;4;8
8,31,1;4;8
8,32,1;2;4;8
8,33,1;2;4;8
8,34,2;4;8
8,35,2;8
8,36,2;5;8
8,37,2;5;8
8,38,2;5;8
8,39,2;5
8,40,2;5
8,41,2
8,42,2
8,43,2
8,44,2
8,45,2
8,46,2
9,0,7
9,1,7
9,2,7
9,3,4;7
9,4,4;7
9,5,4;6;7
9,6,4;6;7
9,7,4;6;7
9,8,1;4;6;7
9,9,1;4;6;7
9,10,1;4;6;7
9,11,1;4;6;7
9,12,1;4;6;7;10
9,13,1;3;4;6;7;10
9,14,1;3;4;6;7;10
9,15,1;4;6;7;10
9,16,1;4;6;7
9,17,1;4;6;7;9
9,18,1;4;6;7;9
9,19,1;4;6;7;9
9,20,1;4;6;7;9
9,21,1;4;7;9
9,22,1;4;7;9
9,23,1;4;9
9,24,1;4;9
9,25,1;4;9
9,26,1;4
9,27,1;4;8
9,28,1;4;8
9,29,1;4;8
9,30,1;4;8
9,31,1;4;8
9,32,1;2;4;8
9,33,1;2;4;8
9,34,2;4;8
9,35,2;8
9,36,2;5;8
9,37,2;5;8
9,38,2;5;8
9,39,2;5
9,40,2;5
9,41,2
9,42,2
9,43,2
9,44,2
9,45,2
9,46,2
10,0,7
10,1,7
10,2,7
10,3,4;7
10,4,4;7
10,5,4;6;7
10,6,4;6;7
10,7,4;6;7;11
10,8,1;4;6;7;11
10,9,1;4;6;7;11
10,10,1;4;6;7;11
10,11,1;4;6;7;11
10,12,1;4;6;7;10;11
10,13,1;3;4;6;7;10;11
10,14,1;3;4;6;7;10;11
10,15,1;4;6;7;10;11
10,16,1;4;6;7;11
10,17,1;4;6;7;9;11
10,18,1;4;6;7;9;11
10,19,1;4;6;7;9;11
10,20,1;4;6;7;9;11
10,21,1;4;7;9;11
10,22,1;4;7;9;11
10,23,1;4;9;11
10,24,1;4;9;11
10,25,1;4;9
10,26,1;4
10,27,1;4;8
10,28,1;4;8
10,29,1;4;8
10,30,1;4;8
10,31,1;4;8
10,32,1;2;4;8
10,33,1;2;4;8
10,34,2;4;8
10,35,2;8
10,36,2;5;8
10,37,2;5;8
10,38,2;5;8
10,39,2;5
10,40,2;5
10,41,2
10,42,2
10,43,2
10,44,2
10,45,2
10,46,2
11,0,7
11,1,7
11,2,7
11,3,4;7
11,4,4;7
11,5,4;6;7
11,6,4;6;7
11,7,4;6;7;11
11,8,1;4;6;7;11
11,9,1;4;6;7;11
11,10,1;4;6;7;11
11,11,1;4;6;7;11
11,12,1;4;6;7;10;11
11,13,1;3;4;6;7;10;11
11,14,1;3;4;6;7;10;11
11,15,1;4;6;7;10;11
11,16,1;4;6;7;11
11,17,1;4;6;7;9;11
11,18,1;4;6;7;9;11
11,19,1;4;6;7;9;11
11,20,1;4;6;7;9;11
11,21,1;4;7;9;11
11,22,1;4;7;9;11
11,23,1;4;9;11
11,24,1;4;9;11
11,25,1;4;9
11,26,1;4;12
11,27,1;4;8;12
11,28,1;4;8;12
11,29,1;4;8;12
11,30,1;4;8;12
11,31,1;4;8;12
11,32,1;2;4;8;12
11,33,1;2;4;8;12
11,34,2;4;8;12
11,35,2;8;12
11,36,2;5;8
11,37,2;5;8
11,38,2;5;8
11,39,2;5
11,40,2;5
11,41,2
11,42,2
11,43,2
11,44,2
11,45,2
11,46,2
12,0,7
12,1,7
12,2,7
12,3,4;7
12,4,4;7
12,5,4;6;7
12,6,4;6;7
12,7,4;6;7;11
12,8,1;4;6;7;11
12,9,1;4;6;7;11
12,10,1;4;6;7;11
12,11,1;4;6;7;11
12,12,1;4;6;7;10;11
12,13,1;3;4;6;7;10;11
12,14,1;3;4;6;7;10;11
12,15,1;4;6;7;10;11
12,16,1;4;6;7;11
12,17,1;4;6;7;9;11
12,18,1;4;6;7;9;11
12,19,1;4;6;7;9;11
12,20,1;4;6;7;9;11
12,21,1;4;7;9;11
12,22,1;4;7;9;11
12,23,1;4;9;11
12,24,1;4;9;11
12,25,1;4;9
12,26,1;4;12
12,27,1;4;8;12
12,28,1;4;8;12
12,29,1;4;8;12
12,30,1;4;8;12
12,31,1;4;8;12
12,32,1;2;4;8;12
12,33,1;2;4;8;12
12,34,2;4;8;12
12,35,2;8;12
12,36,2;5;8
12,37,2;5;8
12,38,2;5;8
12,39,2;5
12,40,2;5
12,41,2
12,42,2
12,43,2
12,44,2
12,45,2
12,46,2
13,0,7
13,1,7
13,2,7
13,3,4;7
13,4,4;7
13,5,4;6;7
13,6,4;6;7
13,7,4;6;7;11
13,8,4;6;7;11
13,9,4;6;7;11
13,10,4;6;7;11
13,11,4;6;7;11
13,12,4;6;7;10;11
13,13,3;4;6;7;10;11
13,14,3;4;6;7;10;11
13,15,4;6;7;10;11
13,16,4;6;7;11
13,17,4;6;7;9;11
13,18,4;6;7;9;11
13,19,4;6;7;9;11
13,20,4;6;7;9;11
13,21,4;7;9;11
13,22,4;7;9;11
13,23,4;9;11
13,24,4;9;11
13,25,4;9
13,26,4;12
13,27,4;8;12
13,28,4;8;12;13
13,29,4;8;12;13
13,30,4;8;12
13,31,4;8;12
13,32,2;4;8;12
13,33,2;4;8;12
13,34,2;4;8;12
13,35,2;8;12
13,36,2;5;8
13,37,2;5;8
13,38,2;5;8
13,39,2;5
13,40,2;5
13,41,2
13,42,2
13,43,2
13,44,2
13,45,2
13,46,2
14,0,7
14,1,7
14,2,7
14,3,4;7
14,4,4;7
14,5,4;6;7
14,6,4;6;7
14,7,4;6;7;11
14,8,4;6;7;11
14,9,4;6;7;11
14,10,4;6;7;11
14,11,4;6;7;11
14,12,4;6;7;10;11
14,13,3;4;6;7;10;11
14,14,3;4;6;7;10;11
14,15,4;6;7;10;11
14,16,4;6;7;11
14,17,4;6;7;9;11
14,18,4;6;7;9;11
14,19,4;6;7;9;11
14,20,4;6;7;9;11
14,21,4;7;9;11
14,22,4;7;9;11
14,23,4;9;11
14,24,4;9;11
14,25,4;9
14,26,4;12
14,27,4;8;12
14,28,4;8;12;13
14,29,4;8;12;13
14,30,4;8;12;14
14,31,4;8;12;14
14,32,2;4;8;12;14
14,33,2;4;8;12;14
14,34,2;4;8;12;14
14,35,2;8;12;14
14,36,2;5;8;14
14,37,2;5;8;14
14,38,2;5;8;14
14,39,2;5;14
14,40,2;5
14,41,2
14,42,2
14,43,2
14,44,2
14,45,2
14,46,2
15,0,7
15,1,7
15,2,7
15,3,4;7
15,4,4;7
15,5,4;6;7
15,6,4;6;7
15,7,4;6;7;11
15,8,4;6;7;11
15,9,4;6;7;11
15,10,4;6;7;11
15,11,4;6;7;11
15,12,4;6;7;10;11
15,13,3;4;6;7;10;11
15,14,3;4;6;7;10;11
15,15,4;6;7;10;11
15,16,4;6;7;11
15,17,4;6;7;9;11
15,18,4;6;7;9;11
15,19,4;6;7;9;11
15,20,4;6;7;9;11
15,21,4;7;9;11
15,22,4;7;9;11
15,23,4;9;11
15,24,4;9;11
15,25,4;9
15,26,4;12
15,27,4;8;12
15,28,4;8;12;13
15,29,4;8;12;13
15,30,4;8;12;14
15,31,4;8;12;14
15,32,2;4;8;12;14
15,33,2;4;8;12;14
15,34,2;4;8;12;14
15,35,2;8;12;14
15,36,2;5;8;14
15,37,2;5;8;14
15,38,2;5;8;14
15,39,2;5;14
15,40,2;5
15,41,2
15,42,2
15,43,2
15,44,2
15,45,2
15,46,2
16,0,7
16,1,7
16,2,7
16,3,4;7
16,4,4;7
16,5,4;6;7
16,6,4;6;7
16,7,4;6;7;11
16,8,4;6;7;11
16,9,4;6;7;11
16,10,4;6;7;11;15
16,11,4;6;7;11;15
16,12,4;6;7;10;11;15
16,13,3;4;6;7;10;11;15
16,14,3;4;6;7;10;11;15
16,15,4;6;7;10;11;15
16,16,4;6;7;11;15
16,17,4;6;7;9;11;15
16,18,4;6;7;9;11;15
16,19,4;6;7;9;11;15
16,20,4;6;7;9;11;15
16,21,4;7;9;11;15
16,22,4;7;9;11;15
16,23,4;9;11;15
16,24,4;9;11;15
16,25,4;9;15
16,26,4;12;15
16,27,4;8;12;15
16,28,4;8;12;13;15
16,29,4;8;12;13;15
16,30,4;8;12;14;15
16,31,4;8;12;14;15
16,32,4;8;12;14;15
16,33,4;8;12;14;15
16,34,4;8;12;14;15
16,35,8;12;14;15
16,36,5;8;14;15
16,37,5;8;14;15
16,38,5;8;14;15
16,39,5;14;15
16,40,5;15
16,41,15
17,0,7
17,1,7
17,2,7
17,3,4;7
17,4,4;7
17,5,4;6;7
17,6,4;6;7
17,7,4;6;7;11
17,8,4;6;7;11
17,9,4;6;7;11
17,10,4;6;7;11;15
17,11,4;6;7;11;15
17,12,4;6;7;10;11;15
17,13,3;4;6;7;10;11;15
17,14,3;4;6;7;10;11;15
17,15,4;6;7;10;11;15
17,16,4;6;7;11;15
17,17,4;6;7;9;11;15
17,18,4;6;7;9;11;15
17,19,4;6;7;9;11;15
17,20,4;6;7;9;11;15
17,21,4;7;9;11;15
17,22,4;7;9;11;15
17,23,4;9;11;15
17,24,4;9;11;15
17,25,4;9;15
17,26,4;12;15
17,27,4;8;12;15
17,28,4;8;12;13;15
17,29,4;8;12;13;15
17,30,4;8;12;14;15
17,31,4;8;12;14;15
17,32,4;8;12;14;15
17,33,4;8;12;14;15
17,34,4;8;12;14;15
17,35,8;12;14;15
17,36,5;8;14;15
17,37,5;8;14;15
17,38,5;8;14;15
17,39,5;14;15
17,40,5;15
17,41,15
18,0,7
18,1,7
18,2,7
18,3,4;7
18,4,4;7
18,5,4;6;7
18,6,4;6;7
18,7,4;6;7;11
18,8,4;6;7;11
18,9,4;6;7;11
18,10,4;6;7;11;15
18,11,4;6;7;11;15;16
18,12,4;6;7;10;11;15;16
18,13,3;4;6;7;10;11;15;16
18,14,3;4;6;7;10;11;15;16
18,15,4;6;7;10;11;15;16
18,16,4;6;7;11;15;16
18,17,4;6;7;9;11;15;16
18,18,4;6;7;9;11;15;16
18,19,4;6;7;9;11;15;16
18,20,4;6;7;9;11;15;16
18,21,4;7;9;11;15;16
18,22,4;7;9;11;15;16
18,23,4;9;11;15;16
18,24,4;9;11;15;16
18,25,4;9;15;16
18,26,4;15;16
18,27,4;8;15;16
18,28,4;8;13;15;16
18,29,4;8;13;15;16
18,30,4;8;14;15;16
18,31,4;8;14;15;16
18,32,4;8;14;15;16
18,33,4;8;14;15;16
18,34,4;8;14;15;16
18,35,8;14;15;16
18,36,5;8;14;15;16
18,37,5;8;14;15;16
18,38,5;8;14;15;16
18,39,5;14;15;16
18,40,5;15;16
18,41,15;16
18,42,16
18,43,16
18,44,16
18,45,16
19,0,7
19,1,7
19,2,7;17
19,3,4;7;17
19,4,4;7;17
19,5,4;6;7;17
19,6,4;6;7;17
19,7,4;6;7;11;17
19,8,4;6;7;11;17
19,9,4;6;7;11;17
19,10,4;6;7;11;15;17
19,11,4;6;7;11;15;16;17
19,12,4;6;7;10;11;15;16;17
19,13,3;4;6;7;10;11;15;16;17
19,14,3;4;6;7;10;11;15;16;17
19,15,4;6;7;10;11;15;16;17
19,16,4;6;7;11;15;16;17
19,17,4;6;7;9;11;15;16;17
19,18,4;6;7;9;11;15;16;17
19,19,4;6;7;9;11;15;16;17
19,20,4;6;7;9;11;15;16;17
19,21,4;7;9;11;15;16;17
19,22,4;7;9;11;15;16;17
19,23,4;9;11;15;16;17
19,24,4;9;11;15;16;17
19,25,4;9;15;16;17
19,26,4;15;16;17
19,27,4;8;15;16;17
19,28,4;8;13;15;16;17
19,29,4;8;13;15;16;17
19,30,4;8;14;15;16;17
19,31,4;8;14;15;16;17
19,32,4;8;14;15;16
19,33,4;8;14;15;16
19,34,4;8;14;15;16
19,35,8;14;15;16
19,36,5;8;14;15;16
19,37,5;8;14;15;16
19,38,5;8;14;15;16
19,39,5;14;15;16
19,40,5;15;16
19,41,15;16
19,42,16
19,43,16
19,44,16
19,45,16
20,0,7
20,1,7
20,2,7;17
20,3,4;7;17
20,4,4;7;17
20,5,4;6;7;17
20,6,4;6;7;17
20,7,4;6;7;11;17
20,8,4;6;7;11;17
20,9,4;6;7;11;17;18
20,10,4;6;7;11;15;17;18
20,11,4;6;7;11;15;16;17;18
20,12,4;6;7;10;11;15;16;17;18
20,13,3;4;6;7;10;11;15;16;17;18
20,14,3;4;6;7;10;11;15;16;17;18
20,15,4;6;7;10;11;15;16;17;18
20,16,4;6;7;11;15;16;17;18
20,17,4;6;7;9;11;15;16;17;18
20,18,4;6;7;9;11;15;16;17;18
20,19,4;6;7;9;11;15;16;17;18
20,20,4;6;7;9;11;15;16;17;18
20,21,4;7;9;11;15;16;17;18
20,22,4;7;9;11;15;16;17;18
20,23,4;9;11;15;16;17;18
20,24,4;9;11;15;16;17;18
20,25,4;9;15;16;17;18
20,26,4;15;16;17;18
20,27,4;8;15;16;17;18
20,28,4;8;13;15;16;17;18
20,29,4;8;13;15;16;17;18
20,30,4;8;14;15;16;17;18
20,31,4;8;14;15;16;17;18
20,32,4;8;14;15;16;18
20,33,4;8;14;15;16;18
20,34,4;8;14;15;16;18
20,35,8;14;15;16;18
20,36,5;8;14;15;16;18
20,37,5;8;14;15;16;18
20,38,5;8;14;15;16
20,39,5;14;15;16
20,40,5;15;16
20,41,15;16
20,42,16
20,43,16
20,44,16
20,45,16
21,0,7
21,1,7
21,2,7;17
21,3,4;7;17
21,4,4;7;17
21,5,4;6;7;17
21,6,4;6;7;17
21,7,4;6;7;11;17
21,8,4;6;7;11;17
21,9,4;6;7;11;17;18
21,10,4;6;7;11;15;17;18
21,11,4;6;7;11;15;16;17;18
21,12,4;6;7;10;11;15;16;17;18
21,13,3;4;6;7;10;11;15;16;17;18
21,14,3;4;6;7;10;11;15;16;17;18
21,15,4;6;7;10;11;15;16;17;18
21,16,4;6;7;11;15;16;17;18
21,17,4;6;7;9;11;15;16;17;18
21,18,4;6;7;9;11;15;16;17;18
21,19,4;6;7;9;11;15;16;17;18
21,20,4;6;7;9;11;15;16;17;18
21,21,4;7;9;11;15;16;17;18
21,22,4;7;9;11;15;16;17;18
21,23,4;9;11;15;16;17;18
21,24,4;9;11;15;16;17;18
21,25,4;9;15;16;17;18
21,26,4;15;16;17;18
21,27,4;8;15;16;17;18
21,28,4;8;13;15;16;17;18
21,29,4;8;13;15;16;17;18
21,30,4;8;14;15;16;17;18
21,31,4;8;14;15;16;17;18
21,32,4;8;14;15;16;18
21,33,4;8;14;15;16;18
21,34,4;8;14;15;16;18
21,35,8;14;15;16;18
21,36,5;8;14;15;16;18
21,37,5;8;14;15;16;18
21,38,5;8;14;15;16
21,39,5;14;15;16
21,40,5;15;16
21,41,15;16
21,42,16
21,43,16
21,44,16
21,45,16
22,0,7
22,1,7
22,2,7;17
22,3,4;7;17
22,4,4;7;17
22,5,4;6;7;17
22,6,4;6;7;17
22,7,4;6;7;11;17
22,8,4;6;7;11;17
22,9,4;6;7;11;17;18
22,10,4;6;7;11;17;18
22,11,4;6;7;11;16;17;18
22,12,4;6;7;10;11;16;17;18
22,13,3;4;6;7;10;11;16;17;18
22,14,3;4;6;7;10;11;16;17;18
22,15,4;6;7;10;11;16;17;18
22,16,4;6;7;11;16;17;18
22,17,4;6;7;9;11;16;17;18
22,18,4;6;7;9;11;16;17;18
22,19,4;6;7;9;11;16;17;18
22,20,4;6;7;9;11;16;17;18
22,21,4;7;9;11;16;17;18
22,22,4;7;9;11;16;17;18
22,23,4;9;11;16;17;18
22,24,4;9;11;16;17;18
22,25,4;9;16;17;18
22,26,4;16;17;18
22,27,4;8;16;17;18
22,28,4;8;13;16;17;18
22,29,4;8;13;16;17;18
22,30,4;8;14;16;17;18
22,31,4;8;14;16;17;18
22,32,4;8;14;16;18
22,33,4;8;14;16;18
22,34,4;8;14;16;18
22,35,8;14;16;18
22,36,5;8;14;16;18
22,37,5;8;14;16;18
22,38,5;8;14;16
22,39,5;14;16
22,40,5;16
22,41,16
22,42,16
22,43,16
22,44,16
22,45,16
23,0,7
23,1,7
23,2,7;17
23,3,4;7;17
23,4,4;7;17
23,5,4;6;7;17
23,6,4;6;7;17
23,7,4;6;7;17
23,8,4;6;7;17
23,9,4;6;7;17;18
23,10,4;6;7;17;18
23,11,4;6;7;16;17;18
23,12,4;6;7;10;16;17;18
23,13,3;4;6;7;10;16;17;18
23,14,3;4;6;7;10;16;17;18
23,15,4;6;7;10;16;17;18
23,16,4;6;7;16;17;18
23,17,4;6;7;9;16;17;18
23,18,4;6;7;9;16;17;18
23,19,4;6;7;9;16;17;18
23,20,4;6;7;9;16;17;18
23,21,4;7;9;16;17;18
23,22,4;7;9;16;17;18
23,23,4;9;16;17;18
23,24,4;9;16;17;18
23,25,4;9;16;17;18
23,26,4;16;17;18
23,27,4;8;16;17;18
23,28,4;8;13;16;17;18
23,29,4;8;13;16;17;18
23,30,4;8;14;16;17;18
23,31,4;8;14;16;17;18
23,32,4;8;14;16;18
23,33,4;8;14;16;18
23,34,4;8;14;16;18
23,35,8;14;16;18
23,36,5;8;14;16;18
23,37,5;8;14;16;18
23,38,5;8;14;16
23,39,5;14;16
23,40,5;16
23,41,16
23,42,16
23,43,16
23,44,16
23,45,16
24,0,7
24,1,7
24,2,7
24,3,4;7
24,4,4;7
24,5,4;6;7
24,6,4;6;7
24,7,4;6;7
24,8,4;6;7
24,9,4;6;7;18
24,10,4;6;7;18
24,11,4;6;7;16;18
24,12,4;6;7;10;16;18
24,13,3;4;6;7;10;16;18
24,14,3;4;6;7;10;16;18
24,15,4;6;7;10;16;18
24,16,4;6;7;16;18
24,17,4;6;7;9;16;18
24,18,4;6;7;9;16;18;19
24,19,4;6;7;9;16;18;19
24,20,4;6;7;9;16;18;19
24,21,4;7;9;16;18;19
24,22,4;7;9;16;18;19
24,23,4;9;16;18;19
24,24,4;9;16;18;19
24,25,4;9;16;18;19
24,26,4;16;18;19
24,27,4;8;16;18;19
24,28,4;8;13;16;18;19
24,29,4;8;13;16;18;19
24,30,4;8;14;16;18;19
24,31,4;8;14;16;18;19
24,32,4;8;14;16;18;19
24,33,4;8;14;16;18;19
24,34,4;8;14;16;18;19
24,35,8;14;16;18;19
24,36,5;8;14;16;18;19
24,37,5;8;14;16;18;19
24,38,5;8;14;16;19
24,39,5;14;16;19
24,40,5;16;19
24,41,16;19
24,42,16;19
24,43,16;19
24,44,16
24,45,16
25,0,7
25,1,7
25,2,7
25,3,4;7
25,4,4;7
25,5,4;6;7
25,6,4;6;7
25,7,4;6;7
25,8,4;6;7
25,9,4;6;7;18
25,10,4;6;7;18
25,11,4;6;7;16;18
25,12,4;6;7;10;16;18
25,13,3;4;6;7;10;16;18
25,14,3;4;6;7;10;16;18
25,15,4;6;7;10;16;18
25,16,4;6;7;16;18
25,17,4;6;7;9;16;18
25,18,4;6;7;9;16;18;19
25,19,4;6;7;9;16;18;19
25,20,4;6;7;9;16;18;19
25,21,4;7;9;16;18;19
25,22,4;7;9;16;18;19
25,23,4;9;16;18;19
25,24,4;9;16;18;19
25,25,4;9;16;18;19
25,26,4;16;18;19
25,27,4;8;16;18;19
25,28,4;8;13;16;18;19
25,29,4;8;13;16;18;19
25,30,4;8;14;16;18;19
25,31,4;8;14;16;18;19
25,32,4;8;14;16;18;19
25,33,4;8;14;16;18;19
25,34,4;8;14;16;18;19
25,35,8;14;16;18;19
25,36,5;8;14;16;18;19
25,37,5;8;14;16;18;19
25,38,5;8;14;16;19
25,39,5;14;16;19
25,40,5;16;19
25,41,16;19
25,42,16;19
25,43,16;19
25,44,16
25,45,16
26,0,7
26,1,7
26,2,7
26,3,4;7
26,4,4;7
26,5,4;6;7
26,6,4;6;7
26,7,4;6;7
26,8,4;6;7
26,9,4;6;7;18
26,10,4;6;7;18
26,11,4;6;7;16;18
26,12,4;6;7;10;16;18
26,13,3;4;6;7;10;16;18
26,14,3;4;6;7;10;16;18
26,15,4;6;7;10;16;18
26,16,4;6;7;16;18;20
26,17,4;6;7;9;16;18;20
26,18,4;6;7;9;16;18;19;20
26,19,4;6;7;9;16;18;19;20
26,20,4;6;7;9;16;18;19
26,21,4;7;9;16;18;19
26,22,4;7;9;16;18;19
26,23,4;9;16;18;19
26,24,4;9;16;18;19
26,25,4;9;16;18;19
26,26,4;16;18;19
26,27,4;8;16;18;19
26,28,4;8;13;16;18;19
26,29,4;8;13;16;18;19
26,30,4;8;16;18;19
26,31,4;8;16;18;19
26,32,4;8;16;18;19
26,33,4;8;16;18;19
26,34,4;8;16;18;19
26,35,8;16;18;19
26,36,5;8;16;18;19
26,37,5;8;16;18;19
26,38,5;8;16;19
26,39,5;16;19
26,40,5;16;19
26,41,16;19
26,42,16;19
26,43,16;19
26,44,16
26,45,16
27,0,7
27,1,7
27,2,7
27,3,4;7
27,4,4;7
27,5,4;6;7
27,6,4;6;7
27,7,4;6;7
27,8,4;6;7
27,9,4;6;7;18
27,10,4;6;7;18
27,11,4;6;7;16;18
27,12,4;6;7;10;16;18
27,13,3;4;6;7;10;16;18
27,14,3;4;6;7;10;16;18
27,15,4;6;7;10;16;18
27,16,4;6;7;16;18;20
27,17,4;6;7;9;16;18;20
27,18,4;6;7;9;16;18;19;20
27,19,4;6;7;9;16;18;19;20
27,20,4;6;7;9;16;18;19
27,21,4;7;9;16;18;19;21
27,22,4;7;9;16;18;19;21
27,23,4;9;16;18;19;21
27,24,4;9;16;18;19;21
27,25,4;9;16;18;19;21
27,26,4;16;18;19;21
27,27,4;8;16;18;19;21
27,28,4;8;13;16;18;19;21
27,29,4;8;13;16;18;19;21
27,30,4;8;16;18;19;21
27,31,4;8;16;18;19;21
27,32,4;8;16;18;19;21
27,33,4;8;16;18;19;21
27,34,4;8;16;18;19;21
27,35,8;16;18;19;21
27,36,5;8;16;18;19;21
27,37,5;8;16;18;19;21
27,38,5;8;16;19;21
27,39,5;16;19;21
27,40,5;16;19;21
27,41,16;19;21
27,42,16;19;21
27,43,16;19;21
27,44,16;21
27,45,16;21
27,46,21
27,47,21
28,0,7
28,1,7
28,2,7
28,3,4;7
28,4,4;7
28,5,4;6;7
28,6,4;6;7
28,7,4;6;7
28,8,4;6;7
28,9,4;6;7;18
28,10,4;6;7;18
