gx,gy,rect_ids
17,18,2;10;13
17,19,2;10;13
17,20,2;10;13
17,21,8;10;13
17,22,8;10;13
17,23,8;10;13
17,24,8;10;13
17,25,8;10
17,26,8;10
17,27,10
18,1,4
18,2,4
18,3,4;12
18,4,4;12
18,5,4;12;13
18,6,4;12;13
18,7,11;12;13
18,8,11;12;13
18,9,11;12;13
18,10,11;12;13
18,11,12;13
18,12,10;12;13
18,13,2;10;12;13
18,14,2;10;12;13
18,15,2;10;12;13
18,16,2;6;10;13
18,17,2;6;10;13
18,18,2;10;13
18,19,2;10;13
18,20,2;10;13
18,21,8;10;13
18,22,8;10;13
18,23,8;10;13
18,24,8;10;13
18,25,8;10
18,26,8;10
18,27,10
19,1,4
19,2,4
19,3,4;12
19,4,4;12
19,5,4;12;13
19,6,4;12;13
19,7,11;12;13
19,8,11;12;13
19,9,11;12;13
19,10,11;12;13
19,11,12;13
19,12,12;13
19,13,2;12;13
19,14,2;12;13
19,15,2;12;13
19,16,2;6;13
19,17,2;6;13
19,18,2;13
19,19,2;13
19,20,2;13
19,21,8;13
19,22,8;13
19,23,8;13
19,24,8;13
19,25,8
19,26,8
20,1,4
20,2,4
20,3,4
20,4,4
20,5,4;13
20,6,4;13
20,7,11;13
20,8,11;13
20,9,11;13
20,10,11;13
20,11,13
20,12,13
20,13,2;13
20,14,2;13
20,15,2;13
20,16,2;6;13
20,17,2;6;13
20,18,2;13
20,19,2;13
20,20,2;13
20,21,8;13
20,22,8;13
20,23,8;13
20,24,8;13
20,25,8
20,26,8
21,1,4
21,2,4
21,3,4
21,4,4;14
21,5,4;14
21,6,4;14
21,7,11;14
21,8,11;14
21,9,11;14
21,10,11;14
21,11,14
21,12,14
21,13,2;14
21,14,2;14
21,15,2;14
21,16,2;6;14
21,17,2;6;14
21,18,2;14
21,19,2;14
21,20,2;14
21,21,8;14
21,22,8;14
21,23,8;14
21,24,8;14
21,25,8;14
21,26,8
22,1,4
22,2,4
22,3,4
22,4,4;14
22,5,4;14
22,6,4;14
22,7,11;14
22,8,11;14
22,9,11;14
22,10,11;14
22,11,14
22,12,14
22,13,2;14
22,14,2;14
22,15,2;14
22,16,2;6;14
22,17,2;6;14
22,18,2;14
22,19,2;14
22,20,2;14
22,21,8;14
22,22,8;14
22,23,8;14
22,24,8;14
22,25,8;14
22,26,8
23,1,4
23,2,4
23,3,4
23,4,4
23,5,4
23,6,4
23,7,11
23,8,11
23,9,11
23,10,11
23,13,2
23,14,2
23,15,2
23,16,2;6
23,17,2;6
23,18,2
23,19,2
23,20,2
23,21,8
23,22,8
23,23,8
23,24,8
23,25,8
23,26,8
24,7,11
24,8,11
24,9,11
24,10,11
24,13,2
24,14,2
24,15,2
24,16,2;6
24,17,2;6
24,18,2
24,19,2
24,20,2
24,21,8
24,22,8
24,23,8
24,24,8
24,25,8
24,26,8
25,7,11
25,8,11
25,9,11
25,10,11
25,13,2
25,14,2
25,15,2
25,16,2;6
25,17,2;6
25,18,2
25,19,2
25,20,2
26,7,11
26,8,11
26,9,11
26,10,11
26,13,2
26,14,2
26,15,2
26,16,2
26,17,2
26,18,2
26,19,2
26,20,2
27,13,2
27,14,2
27,15,2
27,16,2
27,17,2
27,18,2
27,19,2
27,20,2
