gx,gy,rect_ids
7,20,1;2;3;4
7,21,1;2;3;4
7,22,1;3;4
7,23,3;4
7,24,3
8,1,5
8,2,5;7
8,3,5;7
8,4,5;7
8,5,4;5;7
8,6,4;5;7
8,7,4;7
8,8,4;7;8
8,9,4;7;8
8,10,4;7
8,11,4;7
8,12,4;7
8,13,3;4;7
8,14,3;4;7
8,15,3;4
8,16,3;4;6
8,17,3;4;6
8,18,2;3;4
8,19,2;3;4
8,20,2;3;4
8,21,2;3;4
8,22,3;4
8,23,3;4
8,24,3
9,1,5
9,2,5;7
9,3,5;7
9,4,5;7
9,5,4;5;7
9,6,4;5;7
9,7,4;7
9,8,4;7;8
9,9,4;7;8
9,10,4;7
9,11,4;7
9,12,4;7
9,13,3;4;7
9,14,3;4;7
9,15,3;4
9,16,3;4;6
9,17,3;4;6
9,18,2;3;4
9,19,2;3;4
9,20,2;3;4
9,21,2;3;4
9,22,3;4
9,23,3;4
9,24,3
10,1,5
10,2,5
10,3,5
10,4,5
10,5,4;5
10,6,4;5
10,7,4
10,8,4;8
10,9,4;8
10,10,4
10,11,4
10,12,4
10,13,3;4
10,14,3;4
10,15,3;4
10,16,3;4;6
10,17,3;4;6
10,18,2;3;4
10,19,2;3;4
10,20,2;3;4;9
10,21,2;3;4;9
10,22,3;4;9
10,23,3;4;9
10,24,3;9
10,25,9
10,26,9
11,0,10
11,1,5;10
11,2,5;10
11,3,5;10
11,4,5;10
11,5,4;5;10
11,6,4;5;10
11,7,4;10
11,8,4;8;10
11,9,4;8;10
11,10,4;10
11,11,4;10
11,12,4;10
11,13,3;4;10
11,14,3;4;10
11,15,3;4;10
11,16,3;4;6;10
11,17,3;4;6;10
11,18,2;3;4;10
11,19,2;3;4;10
11,20,2;3;4;9
11,21,2;3;4;9
11,22,3;4;9
11,23,3;4;9
11,24,3;9
11,25,9
11,26,9
12,0,10
12,1,5;10
12,2,5;10
12,3,5;10
12,4,5;10
12,5,4;5;10
12,6,4;5;10
12,7,4;10
12,8,4;8;10
12,9,4;8;10
12,10,4;10
12,11,4;10
12,12,4;10
12,13,3;4;10
12,14,3;4;10
12,15,3;4;10
12,16,3;4;6;10
12,17,3;4;6;10
12,18,2;3;4;10
12,19,2;3;4;10
12,20,2;3;4;9
12,21,2;3;4;9
12,22,3;4;9
12,23,3;4;9
12,24,3;9
12,25,9
12,26,9
13,1,5
13,2,5
13,3,5
13,4,5
13,5,4;5
13,6,4;5
13,7,4
13,8,4;8
13,9,4;8
13,10,4
13,11,4
13,12,4
13,13,3;4
13,14,3;4
13,15,3;4
13,16,3;4;6
13,17,3;4;6
13,18,2;3;4
13,19,2;3;4
13,20,2;3;4;9
13,21,2;3;4;9
13,22,3;4;9
13,23,3;4;9
13,24,3;9
13,25,9
13,26,9
14,1,5
14,2,5
14,3,5
14,4,5
14,5,4;5
14,6,4;5
14,7,4
14,8,4;8
14,9,4;8
14,10,4
14,11,4
14,12,4;11
14,13,3;4;11
14,14,3;4;11
14,15,3;4;11
14,16,3;4;6;11
14,17,3;4;6;11
14,18,3;4;11
14,19,3;4;11
14,20,3;4;9;11
14,21,3;4;9;11
14,22,3;4;9;11
14,23,3;4;9;11
14,24,3;9;11
14,25,9;11
14,26,9;11
14,27,11
15,1,5
15,2,5
15,3,5
15,4,5
15,5,4;5
15,6,4;5
15,7,4;12
15,8,4;8;12
15,9,4;8;12
15,10,4;12
15,11,4
15,12,4;11
15,13,3;4;11
15,14,3;4;11
15,15,3;4;11
15,16,3;4;6;11
15,17,3;4;6;11
15,18,3;4;11
15,19,3;4;11
15,20,3;4;9;11
15,21,3;4;9;11
15,22,3;4;9;11
15,23,3;4;9;11
15,24,3;9;11
15,25,9;11
15,26,9;11
15,27,11
16,1,5
16,2,5
16,3,5
16,4,5
16,5,4;5
16,6,4;5
16,7,4;12
16,8,4;8;12
16,9,4;8;12
16,10,4;12
16,11,4
16,12,4;11
16,13,3;4;11
16,14,3;4;11
16,15,3;4;11
16,16,3;4;6;11
16,17,3;4;6;11
16,18,3;4;11
16,19,3;4;11
16,20,3;4;9;11
16,21,3;4;9;11
16,22,3;4;9;11
16,23,3;4;9;11
16,24,3;9;11
16,25,9;11
16,26,9;11
16,27,11
17,1,5
17,2,5
17,3,5;13
17,4,5;13
17,5,4;5;13
17,6,4;5;13
17,7,4;12;13
17,8,4;12;13
17,9,4;12;13
17,10,4;12;13
17,11,4;13
17,12,4;11;13
17,13,3;4;11;13
17,14,3;4;11;13
17,15,3;4;11;13
17,16,3;4;6;11
17,17,3;4;6;11
17,18,3;4;11
17,19,3;4;11
17,20,3;4;9;11
17,21,3;4;9;11
17,22,3;4;9;11
17,23,3;4;9;11
17,24,3;9;11
17,25,9;11
17,26,9;11
17,27,11
18,1,5
18,2,5
18,3,5;13
18,4,5;13
18,5,4;5;13
18,6,4;5;13
18,7,4;12;13
18,8,4;12;13
18,9,4;12;13
18,10,4;12;13
18,11,4;13
18,12,4;11;13
18,13,3;4;11;13
18,14,3;4;11;13
18,15,3;4;11;13
18,16,3;4;6;11
18,17,3;4;6;11
18,18,3;4;11
18,19,3;4;11
18,20,3;4;9;11
18,21,3;4;9;11
18,22,3;4;9;11
18,23,3;4;9;11
18,24,3;9;11
18,25,9;11
18,26,9;11
18,27,11
19,1,5
19,2,5
19,3,5;13
19,4,5;13
19,5,5;13
19,6,5;13
19,7,12;13
19,8,12;13
19,9,12;13
19,10,12;13
19,11,13
19,12,11;13
19,13,3;11;13
19,14,3;11;13
19,15,3;11;13
19,16,3;6;11
19,17,3;6;11
19,18,3;11
19,19,3;11
19,20,3;9;11
19,21,3;9;11
19,22,3;9;11
19,23,3;9;11
19,24,3;9;11
19,25,9;11
19,26,9;11
19,27,11
20,1,5
20,2,5
20,3,5;13
20,4,5;13
20,5,5;13
20,6,5;13
20,7,12;13
20,8,12;13
20,9,12;13
20,10,12;13
20,11,13
20,12,13
20,13,3;13
20,14,3;13
20,15,3;13
20,16,3;6
20,17,3;6
20,18,3
20,19,3
20,20,3;9
20,21,3;9
20,22,3;9
20,23,3;9
20,24,3;9
20,25,9
20,26,9
21,1,5
21,2,5
21,3,5
21,4,5;14
21,5,5;14
21,6,5;14
21,7,12;14
21,8,12;14
21,9,12;14
21,10,12;14
21,11,14
21,12,14
21,13,3;14
21,14,3;14
21,15,3;14
21,16,3;6;14
21,17,3;6;14
21,18,3;14
21,19,3;14
21,20,3;9;14
21,21,3;9;14
21,22,3;9;14
21,23,3;9;14
21,24,3;9;14
21,25,9;14
21,26,9
22,1,5
22,2,5
22,3,5
22,4,5;14
22,5,5;14
22,6,5;14
22,7,12;14
22,8,12;14
22,9,12;14
22,10,12;14
22,11,14
22,12,14
22,13,3;14
22,14,3;14
22,15,3;14
22,16,3;6;14
22,17,3;6;14
22,18,3;14
22,19,3;14
22,20,3;9;14
22,21,3;9;14
22,22,3;9;14
22,23,3;9;14
22,24,3;9;14
22,25,9;14
22,26,9
23,1,5
23,2,5
23,3,5
23,4,5
23,5,5
23,6,5
23,7,12
23,8,12
23,9,12
23,10,12
23,13,3
23,14,3
23,15,3
23,16,3;6
23,17,3;6
23,18,3
23,19,3
23,20,3;9
23,21,3;9
23,22,3;9
23,23,3;9
23,24,3;9
23,25,9
23,26,9
24,7,12
24,8,12
24,9,12
24,10,12
24,13,3
24,14,3
24,15,3
24,16,3;6
24,17,3;6
24,18,3
24,19,3
24,20,3;9
24,21,3;9
24,22,3;9
24,23,3;9
24,24,3;9
24,25,9
24,26,9
25,7,12
25,8,12
25,9,12
25,10,12
25,13,3
25,14,3
25,15,3
25,16,3;6
25,17,3;6
25,18,3
25,19,3
25,20,3
25,21,3
25,22,3
25,23,3
25,24,3
26,7,12
26,8,12
26,9,12
26,10,12
26,13,3
26,14,3
26,15,3
26,16,3
26,17,3
26,18,3
26,19,3
26,20,3
26,21,3
26,22,3
26,23,3
26,24,3
27,13,3
27,14,3
27,15,3
27,16,3
27,17,3
27,18,3
27,19,3
27,20,3
27,21,3
27,22,3
27,23,3
27,24,3
