gx,gy,rect_ids
7,23,2;4
7,24,4
8,0,5
8,1,5
8,2,3;5
8,3,3;5;7
8,4,3;5;7
8,5,3;5;7
8,6,3;4;5;7
8,7,3;4;5;7
8,8,4;5;7
8,9,4;5;7;8
8,10,4;5;7;8
8,11,4;5;7
8,12,4;5;7
8,13,4;7
8,14,1;4;7
8,15,1;4;7
8,16,1;4
8,17,1;4;6
8,18,1;4;6
8,19,1;2;4
8,20,1;2;4
8,21,1;2;4
8,22,2;4
8,23,2;4
8,24,4
9,0,5
9,1,5
9,2,3;5
9,3,3;5
9,4,3;5
9,5,3;5
9,6,3;4;5
9,7,3;4;5
9,8,4;5
9,9,4;5;8
9,10,4;5;8
9,11,4;5
9,12,4;5
9,13,4
9,14,1;4
9,15,1;4
9,16,1;4
9,17,1;4;6
9,18,1;4;6
9,19,1;2;4
9,20,1;2;4
9,21,1;2;4
9,22,2;4
9,23,2;4
9,24,4
10,0,5
10,1,5
10,2,3;5
10,3,3;5
10,4,3;5
10,5,3;5
10,6,3;4;5
10,7,3;4;5
10,8,4;5
10,9,4;5;8
10,10,4;5;8
10,11,4;5
10,12,4;5
10,13,4
10,14,4
10,15,4
10,16,4
10,17,4;6
10,18,4;6
10,19,2;4
10,20,2;4
10,21,2;4
10,22,2;4;9
10,23,2;4;9
10,24,4;9
10,25,9
10,26,9
11,0,5
11,1,5;10
11,2,3;5;10
11,3,3;5;10
11,4,3;5;10
11,5,3;5;10
11,6,3;4;5;10
11,7,3;4;5;10
11,8,4;5;10
11,9,4;5;8;10
11,10,4;5;8;10
11,11,4;5;10
11,12,4;5;10
11,13,4;10
11,14,4;10
11,15,4;10
11,16,4;10
11,17,4;6;10
11,18,4;6;10
11,19,2;4;10
11,20,2;4;10
11,21,2;4
11,22,2;4;9
11,23,2;4;9
11,24,4;9
11,25,9
11,26,9
12,0,5
12,1,5;10
12,2,3;5;10
12,3,3;5;10
12,4,3;5;10
12,5,3;5;10
12,6,3;4;5;10
12,7,3;4;5;10
12,8,4;5;10
12,9,4;5;8;10
12,10,4;5;8;10
12,11,4;5;10
12,12,4;5;10
12,13,4;10
12,14,4;10
12,15,4;10
12,16,4;10
12,17,4;6;10
12,18,4;6;10
12,19,2;4;10
12,20,2;4;10
12,21,2;4
12,22,2;4;9
12,23,2;4;9
12,24,4;9
12,25,9
12,26,9
13,0,5
13,1,5
13,2,3;5
13,3,3;5
13,4,3;5
13,5,3;5
13,6,3;4;5
13,7,3;4;5
13,8,4;5
13,9,4;5;8
13,10,4;5;8
13,11,4;5
13,12,4;5
13,13,4
13,14,4
13,15,4
13,16,4
13,17,4;6
13,18,4;6
13,19,2;4
13,20,2;4
13,21,2;4
13,22,2;4;9
13,23,2;4;9
13,24,4;9
13,25,9
13,26,9
14,0,5
14,1,5
14,2,3;5
14,3,3;5
14,4,3;5
14,5,3;5
14,6,3;4;5
14,7,3;4;5
14,8,4;5
14,9,4;5;8
14,10,4;5;8
14,11,4;5
14,12,4;5
14,13,4;11
14,14,4;11
14,15,4;11
14,16,4;11
14,17,4;6;11
14,18,4;6;11
14,19,4;11
14,20,4;11
14,21,4;11
14,22,4;9;11
14,23,4;9;11
14,24,4;9;11
14,25,9;11
14,26,9;11
14,27,11
15,0,5
15,1,5
15,2,3;5
15,3,3;5
15,4,3;5
15,5,3;5
15,6,3;4;5
15,7,3;4;5
15,8,4;5;12
15,9,4;5;8;12
15,10,4;5;8;12
15,11,4;5;12
15,12,4;5
15,13,4;11
15,14,4;11
15,15,4;11
15,16,4;11
15,17,4;6;11
15,18,4;6;11
15,19,4;11
15,20,4;11
15,21,4;11
15,22,4;9;11
15,23,4;9;11
15,24,4;9;11
15,25,9;11
15,26,9;11
15,27,11
16,0,5
16,1,5
16,2,3;5
16,3,3;5
16,4,3;5
16,5,3;5
16,6,3;4;5
16,7,3;4;5
16,8,4;5;12
16,9,4;5;8;12
16,10,4;5;8;12
16,11,4;5;12
16,12,4;5
16,13,4;11
16,14,4;11
16,15,4;11
16,16,4;11
16,17,4;6;11
16,18,4;6;11
16,19,4;11
16,20,4;11
16,21,4;11
16,22,4;9;11
16,23,4;9;11
16,24,4;9;11
16,25,9;11
16,26,9;11
16,27,11
17,0,5
17,1,5
17,2,3;5
17,3,3;5
17,4,3;5;13
17,5,3;5;13
17,6,3;4;5;13
17,7,3;4;5;13
17,8,4;5;12;13
17,9,4;5;12;13
17,10,4;5;12;13
17,11,4;5;12;13
17,12,4;5;13
17,13,4;11;13
17,14,4;11;13
17,15,4;11;13
17,16,4;11;13
17,17,4;6;11
17,18,4;6;11
17,19,4;11
17,20,4;11
17,21,4;11
17,22,4;9;11
17,23,4;9;11
17,24,4;9;11
17,25,9;11
17,26,9;11
17,27,11
18,0,5
18,1,5
18,2,3;5
18,3,3;5
18,4,3;5;13
18,5,3;5;13
18,6,3;4;5;13
18,7,3;4;5;13
18,8,4;5;12;13
18,9,4;5;12;13
18,10,4;5;12;13
18,11,4;5;12;13
18,12,4;5;13
18,13,4;11;13
18,14,4;11;13
18,15,4;11;13
18,16,4;11;13
18,17,4;6;11
18,18,4;6;11
18,19,4;11
18,20,4;11
18,21,4;11
18,22,4;9;11
18,23,4;9;11
18,24,4;9;11
18,25,9;11
18,26,9;11
18,27,11
19,0,5
19,1,5
19,2,3;5
19,3,3;5
19,4,3;5;13
19,5,3;5;13
19,6,3;5;13
19,7,3;5;13
19,8,5;12;13
19,9,5;12;13
19,10,5;12;13
19,11,5;12;13
19,12,5;13
19,13,11;13
19,14,11;13
19,15,11;13
19,16,11;13
19,17,6;11
19,18,6;11
19,19,11
19,20,11
19,21,11
19,22,9;11
19,23,9;11
19,24,9;11
19,25,9;11
19,26,9;11
19,27,11
20,0,5
20,1,5
20,2,3;5
20,3,3;5
20,4,3;5;13
20,5,3;5;13
20,6,3;5;13
20,7,3;5;13
20,8,5;12;13
20,9,5;12;13
20,10,5;12;13
20,11,5;12;13
20,12,5;13
20,13,13
20,14,13
20,15,13
20,16,13
20,17,6
20,18,6
20,22,9
20,23,9
20,24,9
20,25,9
20,26,9
21,0,5
21,1,5
21,2,3;5
21,3,3;5
21,4,3;5
21,5,3;5;14
21,6,3;5;14
21,7,3;5;14
21,8,5;12;14
21,9,5;12;14
21,10,5;12;14
21,11,5;12;14
21,12,5;14
21,13,14
21,14,14
21,15,14
21,16,14
21,17,6;14
21,18,6;14
21,19,14
21,20,14
21,21,14
21,22,9;14
21,23,9;14
21,24,9;14
21,25,9;14
21,26,9
22,0,5
22,1,5
22,2,3;5
22,3,3;5
22,4,3;5
22,5,3;5;14
22,6,3;5;14
22,7,3;5;14
22,8,5;12;14
22,9,5;12;14
22,10,5;12;14
22,11,5;12;14
22,12,5;14
22,13,14
22,14,14
22,15,14
22,16,14
22,17,6;14
22,18,6;14
22,19,14
22,20,14
22,21,14
22,22,9;14
22,23,9;14
22,24,9;14
22,25,9;14
22,26,9
23,0,5
23,1,5
23,2,3;5
23,3,3;5
23,4,3;5
23,5,3;5
23,6,3;5
23,7,3;5
23,8,5;12
23,9,5;12
23,10,5;12
23,11,5;12
23,12,5
23,17,6
23,18,6
23,22,9
23,23,9
23,24,9
23,25,9
23,26,9
24,2,3
24,3,3
24,4,3
24,5,3
24,6,3
24,7,3
24,8,12
24,9,12
24,10,12
24,11,12
24,17,6
24,18,6
24,22,9
24,23,9
24,24,9
24,25,9
24,26,9
25,2,3
25,3,3
25,4,3
25,5,3
25,6,3
25,7,3
25,8,12
25,9,12
25,10,12
25,11,12
25,17,6
25,18,6
26,2,3
26,3,3
26,4,3
26,5,3
26,6,3
26,7,3
26,8,12
26,9,12
26,10,12
26,11,12
27,2,3
27,3,3
27,4,3
27,5,3
27,6,3
27,7,3
