gx,gy,rect_ids
16,27,10
17,1,4
17,2,4
17,3,3;4
17,4,3;4;12
17,5,3;4;12
17,6,3;4;12;13
17,7,3;4;12;13
17,8,3;12;13
17,9,3;11;12;13
17,10,3;11;12;13
17,11,3;12;13
17,12,3;12;13
17,13,3;10;12;13
17,14,3;10;12;13
17,15,10;12;13
17,16,10;12;13
17,17,6;10;13
17,18,6;10;13
17,19,10;13
17,20,10;13
17,21,8;10;13
17,22,8;10;13
17,23,10;13
17,24,10;13
17,25,10;13
17,26,10
17,27,10
18,1,4
18,2,4
18,3,3;4
18,4,3;4;12
18,5,3;4;12
18,6,3;4;12;13
18,7,3;4;12;13
18,8,3;12;13
18,9,3;11;12;13
18,10,3;11;12;13
18,11,3;12;13
18,12,3;12;13
18,13,3;10;12;13
18,14,3;10;12;13
18,15,10;12;13
18,16,10;12;13
18,17,6;10;13
18,18,6;10;13
18,19,10;13
18,20,10;13
18,21,8;10;13
18,22,8;10;13
18,23,10;13
18,24,10;13
18,25,10;13
18,26,10
18,27,10
19,1,4
19,2,4
19,3,3;4
19,4,3;4;12
19,5,3;4;12
19,6,3;4;12;13
19,7,3;4;12;13
19,8,3;12;13
19,9,3;11;12;13
19,10,3;11;12;13
19,11,3;12;13
19,12,3;12;13
19,13,3;12;13
19,14,3;12;13
19,15,12;13
19,16,12;13
19,17,6;13
19,18,6;13
19,19,13
19,20,13
19,21,8;13
19,22,8;13
19,23,13
19,24,13
19,25,13
20,1,4
20,2,4
20,3,3;4
20,4,3;4
20,5,3;4
20,6,3;4;13
20,7,3;4;13
20,8,3;13
20,9,3;11;13
20,10,3;11;13
20,11,3;13
20,12,3;13
20,13,3;13
20,14,3;13
20,15,13
20,16,13
20,17,6;13
20,18,6;13
20,19,13
20,20,13
20,21,8;13
20,22,8;13
20,23,13
20,24,13
20,25,13
21,1,4
21,2,4
21,3,3;4
21,4,3;4
21,5,3;4;14
21,6,3;4;14
21,7,3;4;14
21,8,3;14
21,9,3;11;14
21,10,3;11;14
21,11,3;14
21,12,3;14
21,13,3;14
21,14,3;14
21,15,14
21,16,14
21,17,6;14
21,18,6;14
21,19,14
21,20,14
21,21,8;14
21,22,8;14
21,23,14
21,24,14
21,25,14
21,26,14
22,1,4
22,2,4
22,3,3;4
22,4,3;4
22,5,3;4;14
22,6,3;4;14
22,7,3;4;14
22,8,3;14
22,9,3;11;14
22,10,3;11;14
22,11,3;14
22,12,3;14
22,13,3;14
22,14,3;14
22,15,14
22,16,14
22,17,6;14
22,18,6;14
22,19,14
22,20,14
22,21,8;14
22,22,8;14
22,23,14
22,24,14
22,25,14
22,26,14
23,1,4
23,2,4
23,3,3;4
23,4,3;4
23,5,3;4
23,6,3;4
23,7,3;4
23,8,3
23,9,3;11
23,10,3;11
23,11,3
23,12,3
23,13,3
23,14,3
23,17,6
23,18,6
23,21,8
23,22,8
24,3,3
24,4,3
24,5,3
24,6,3
24,7,3
24,8,3
24,9,3;11
24,10,3;11
24,11,3
24,12,3
24,13,3
24,14,3
24,17,6
24,18,6
24,21,8
24,22,8
25,3,3
25,4,3
25,5,3
25,6,3
25,7,3
25,8,3
25,9,3;11
25,10,3;11
25,11,3
25,12,3
25,13,3
25,14,3
25,17,6
25,18,6
26,3,3
26,4,3
26,5,3
26,6,3
26,7,3
26,8,3
26,9,3;11
26,10,3;11
26,11,3
26,12,3
26,13,3
26,14,3
27,9,11
27,10,11
