gx,gy,rect_ids
14,25,7;10
14,26,7;10
14,27,10
15,1,6
15,2,6
15,3,6
15,4,6
15,5,6
15,6,6
15,7,1
15,8,1;11
15,9,1;11
15,10,1
15,12,10
15,13,7;10
15,14,7;10
15,15,7;10
15,16,5;7;10
15,17,5;7;10
15,18,7;10
15,19,7;10
15,20,7;8;10
15,21,7;8;10
15,22,7;10
15,23,7;10
15,24,7;10
15,25,7;10
15,26,7;10
15,27,10
16,1,6
16,2,6
16,3,6;12
16,4,6;12
16,5,6;12
16,6,6;12
16,7,12
16,8,11;12
16,9,11;12
16,10,12
16,11,12
16,12,10;12
16,13,7;10;12
16,14,7;10;12
16,15,7;10;12
16,16,5;7;10
16,17,5;7;10
16,18,7;10
16,19,7;10
16,20,7;8;10
16,21,7;8;10
16,22,7;10
16,23,7;10
16,24,7;10
16,25,7;10
16,26,7;10
16,27,10
17,1,6
17,2,6
17,3,6;12
17,4,6;12
17,5,6;12;13
17,6,6;12;13
17,7,12;13
17,8,11;12;13
17,9,11;12;13
17,10,12;13
17,11,12;13
17,12,10;12;13
17,13,7;10;12;13
17,14,7;10;12;13
17,15,7;10;12;13
17,16,5;7;10;13
17,17,5;7;10;13
17,18,7;10;13
17,19,7;10;13
17,20,7;8;10;13
17,21,7;8;10;13
17,22,7;10;13
17,23,7;10;13
17,24,7;10;13
17,25,7;10
17,26,7;10
17,27,10
18,1,6
18,2,6
18,3,6;12
18,4,6;12
18,5,6;12;13
18,6,6;12;13
18,7,12;13
18,8,11;12;13
18,9,11;12;13
18,10,12;13
18,11,12;13
18,12,10;12;13
18,13,7;10;12;13
18,14,7;10;12;13
18,15,7;10;12;13
18,16,5;7;10;13
18,17,5;7;10;13
18,18,7;10;13
18,19,7;10;13
18,20,7;8;10;13
18,21,7;8;10;13
18,22,7;10;13
18,23,7;10;13
18,24,7;10;13
18,25,7;10
18,26,7;10
18,27,10
19,1,6
19,2,6
19,3,6;12
19,4,6;12
19,5,6;12;13
19,6,6;12;13
19,7,12;13
19,8,11;12;13
19,9,11;12;13
19,10,12;13
19,11,12;13
19,12,12;13
19,13,7;12;13
19,14,7;12;13
19,15,7;12;13
19,16,5;7;13
19,17,5;7;13
19,18,7;13
19,19,7;13
19,20,7;8;13
19,21,7;8;13
19,22,7;13
19,23,7;13
19,24,7;13
19,25,7
19,26,7
20,1,6
20,2,6
20,3,6
20,4,6
20,5,6;13
20,6,6;13
20,7,13
20,8,11;13
20,9,11;13
20,10,13
20,11,13
20,12,13
20,13,7;13
20,14,7;13
20,15,7;13
20,16,5;7;13
20,17,5;7;13
20,18,7;13
20,19,7;13
20,20,7;8;13
20,21,7;8;13
20,22,7;13
20,23,7;13
20,24,7;13
20,25,7
20,26,7
21,1,6
21,2,6
21,3,6
21,4,6;14
21,5,6;14
21,6,6;14
21,7,14
21,8,11;14
21,9,11;14
21,10,14
21,11,14
21,12,14
21,13,7;14
21,14,7;14
21,15,7;14
21,16,5;7;14
21,17,5;7;14
21,18,7;14
21,19,7;14
21,20,7;8;14
21,21,7;8;14
21,22,7;14
21,23,7;14
21,24,7;14
21,25,7;14
21,26,7
22,1,6
22,2,6
22,3,6
22,4,6;14
22,5,6;14
22,6,6;14
22,7,14
22,8,11;14
22,9,11;14
22,10,14
22,11,14
22,12,14
22,13,7;14
22,14,7;14
22,15,7;14
22,16,5;7;14
22,17,5;7;14
22,18,7;14
22,19,7;14
22,20,7;8;14
22,21,7;8;14
22,22,7;14
22,23,7;14
22,24,7;14
22,25,7;14
22,26,7
23,1,6
23,2,6
23,3,6
23,4,6
23,5,6
23,6,6
23,8,11
23,9,11
23,13,7
23,14,7
23,15,7
23,16,5;7
23,17,5;7
23,18,7
23,19,7
23,20,7;8
23,21,7;8
23,22,7
23,23,7
23,24,7
23,25,7
23,26,7
24,8,11
24,9,11
24,13,7
24,14,7
24,15,7
24,16,5;7
24,17,5;7
24,18,7
24,19,7
24,20,7;8
24,21,7;8
24,22,7
24,23,7
24,24,7
24,25,7
24,26,7
25,8,11
25,9,11
25,13,7
25,14,7
25,15,7
25,16,5;7
25,17,5;7
25,18,7
25,19,7
25,20,7
25,21,7
25,22,7
25,23,7
25,24,7
25,25,7
25,26,7
26,8,11
26,9,11
26,13,7
26,14,7
26,15,7
26,16,7
26,17,7
26,18,7
26,19,7
26,20,7
26,21,7
26,22,7
26,23,7
26,24,7
26,25,7
26,26,7
27,8,11
27,9,11
