gx,gy,rect_ids
7,19,1;2;5;6
7,20,1;2;5;6
7,21,1;2;6
7,22,1;2;6
7,23,1;6
7,24,6
8,1,7
8,2,3;7
8,3,3;7
8,4,3;7
8,5,3;6;7
8,6,3;6;7
8,7,3;6
8,8,3;6;8
8,9,3;6;8
8,10,3;6
8,11,1;3;6
8,12,1;3;6
8,13,1;3;5;6
8,14,1;3;5;6
8,15,1;5;6
8,16,1;4;5;6
8,17,1;4;5;6
8,18,1;2;5;6
8,19,1;2;5;6
8,20,1;2;5;6
8,21,1;2;6
8,22,1;2;6
8,23,1;6
8,24,6
9,1,7
9,2,3;7
9,3,3;7
9,4,3;7
9,5,3;6;7
9,6,3;6;7
9,7,3;6
9,8,3;6;8
9,9,3;6;8
9,10,3;6
9,11,3;6
9,12,3;6
9,13,3;5;6
9,14,3;5;6
9,15,5;6
9,16,4;5;6
9,17,4;5;6
9,18,2;5;6
9,19,2;5;6
9,20,2;5;6
9,21,2;6
9,22,2;6
9,23,6
9,24,6
10,1,7
10,2,7
10,3,7
10,4,7
10,5,6;7
10,6,6;7
10,7,6
10,8,6;8
10,9,6;8
10,10,6
10,11,6
10,12,6
10,13,5;6
10,14,5;6
10,15,5;6
10,16,4;5;6
10,17,4;5;6
10,18,2;5;6
10,19,2;5;6
10,20,2;5;6
10,21,2;6;9
10,22,2;6;9
10,23,6;9
10,24,6;9
10,25,9
10,26,9
11,0,10
11,1,7;10
11,2,7;10
11,3,7;10
11,4,7;10
11,5,6;7;10
11,6,6;7;10
11,7,6;10
11,8,6;8;10
11,9,6;8;10
11,10,6;10
11,11,6;10
11,12,6;10
11,13,5;6;10
11,14,5;6;10
11,15,5;6;10
11,16,4;5;6;10
11,17,4;5;6;10
11,18,2;5;6;10
11,19,2;5;6;10
11,20,2;5;6
11,21,2;6;9
11,22,2;6;9
11,23,6;9
11,24,6;9
11,25,9
11,26,9
12,0,10
12,1,7;10
12,2,7;10
12,3,7;10
12,4,7;10
12,5,6;7;10
12,6,6;7;10
12,7,6;10
12,8,6;8;10
12,9,6;8;10
12,10,6;10
12,11,6;10
12,12,6;10
12,13,5;6;10
12,14,5;6;10
12,15,5;6;10
12,16,4;5;6;10
12,17,4;5;6;10
12,18,2;5;6;10
12,19,2;5;6;10
12,20,2;5;6
12,21,2;6;9
12,22,2;6;9
12,23,6;9
12,24,6;9
12,25,9
12,26,9
13,1,7
13,2,7
13,3,7
13,4,7
13,5,6;7
13,6,6;7
13,7,6
13,8,6;8
13,9,6;8
13,10,6
13,11,6
13,12,6
13,13,5;6
13,14,5;6
13,15,5;6
13,16,4;5;6
13,17,4;5;6
13,18,2;5;6
13,19,2;5;6
13,20,2;5;6
13,21,2;6;9
13,22,2;6;9
13,23,6;9
13,24,6;9
13,25,9
13,26,9
14,1,7
14,2,7
14,3,7
14,4,7
14,5,6;7
14,6,6;7
14,7,6
14,8,6;8
14,9,6;8
14,10,6
14,11,6
14,12,6;11
14,13,5;6;11
14,14,5;6;11
14,15,5;6;11
14,16,4;5;6;11
14,17,4;5;6;11
14,18,5;6;11
14,19,5;6;11
14,20,5;6;11
14,21,6;9;11
14,22,6;9;11
14,23,6;9;11
14,24,6;9;11
14,25,9;11
14,26,9;11
14,27,11
15,1,7
15,2,7
15,3,7
15,4,7
15,5,6;7
15,6,6;7
15,7,6;12
15,8,6;8;12
15,9,6;8;12
15,10,6;12
15,11,6
15,12,6;11
15,13,5;6;11
15,14,5;6;11
15,15,5;6;11
15,16,4;5;6;11
15,17,4;5;6;11
15,18,5;6;11
15,19,5;6;11
15,20,5;6;11
15,21,6;9;11
15,22,6;9;11
15,23,6;9;11
15,24,6;9;11
15,25,9;11
15,26,9;11
15,27,11
16,1,7
16,2,7
16,3,7
16,4,7
16,5,6;7
16,6,6;7
16,7,6;12
16,8,6;8;12
16,9,6;8;12
16,10,6;12
16,11,6
16,12,6;11
16,13,5;6;11
16,14,5;6;11
16,15,5;6;11
16,16,4;5;6;11
16,17,4;5;6;11
16,18,5;6;11
16,19,5;6;11
16,20,5;6;11
16,21,6;9;11
16,22,6;9;11
16,23,6;9;11
16,24,6;9;11
16,25,9;11
16,26,9;11
16,27,11
17,1,7
17,2,7
17,3,7;13
17,4,7;13
17,5,6;7;13
17,6,6;7;13
17,7,6;12;13
17,8,6;12;13
17,9,6;12;13
17,10,6;12;13
17,11,6;13
17,12,6;11;13
17,13,5;6;11;13
17,14,5;6;11;13
17,15,5;6;11;13
17,16,4;5;6;11
17,17,4;5;6;11
17,18,5;6;11
17,19,5;6;11
17,20,5;6;11
17,21,6;9;11
17,22,6;9;11
17,23,6;9;11
17,24,6;9;11
17,25,9;11
17,26,9;11
17,27,11
18,1,7
18,2,7
18,3,7;13
18,4,7;13
18,5,6;7;13
18,6,6;7;13
18,7,6;12;13
18,8,6;12;13
18,9,6;12;13
18,10,6;12;13
18,11,6;13
18,12,6;11;13
18,13,5;6;11;13
18,14,5;6;11;13
18,15,5;6;11;13
18,16,4;5;6;11
18,17,4;5;6;11
18,18,5;6;11
18,19,5;6;11
18,20,5;6;11
18,21,6;9;11
18,22,6;9;11
18,23,6;9;11
18,24,6;9;11
18,25,9;11
18,26,9;11
18,27,11
19,1,7
19,2,7
19,3,7;13
19,4,7;13
19,5,7;13
19,6,7;13
19,7,12;13
19,8,12;13
19,9,12;13
19,10,12;13
19,11,13
19,12,11;13
19,13,5;11;13
19,14,5;11;13
19,15,5;11;13
19,16,4;5;11
19,17,4;5;11
19,18,5;11
19,19,5;11
19,20,5;11
19,21,9;11
19,22,9;11
19,23,9;11
19,24,9;11
19,25,9;11
19,26,9;11
19,27,11
20,1,7
20,2,7
20,3,7;13
20,4,7;13
20,5,7;13
20,6,7;13
20,7,12;13
20,8,12;13
20,9,12;13
20,10,12;13
20,11,13
20,12,13
20,13,5;13
20,14,5;13
20,15,5;13
20,16,4;5
20,17,4;5
20,18,5
20,19,5
20,20,5
20,21,9
20,22,9
20,23,9
20,24,9
20,25,9
20,26,9
21,1,7
21,2,7
21,3,7
21,4,7;14
21,5,7;14
21,6,7;14
21,7,12;14
21,8,12;14
21,9,12;14
21,10,12;14
21,11,14
21,12,14
21,13,5;14
21,14,5;14
21,15,5;14
21,16,4;5;14
21,17,4;5;14
21,18,5;14
21,19,5;14
21,20,5;14
21,21,9;14
21,22,9;14
21,23,9;14
21,24,9;14
21,25,9;14
21,26,9
22,1,7
22,2,7
22,3,7
22,4,7;14
22,5,7;14
22,6,7;14
22,7,12;14
22,8,12;14
22,9,12;14
22,10,12;14
22,11,14
22,12,14
22,13,5;14
22,14,5;14
22,15,5;14
22,16,4;5;14
22,17,4;5;14
22,18,5;14
22,19,5;14
22,20,5;14
22,21,9;14
22,22,9;14
22,23,9;14
22,24,9;14
22,25,9;14
22,26,9
23,1,7
23,2,7
23,3,7
23,4,7
23,5,7
23,6,7
23,7,12
23,8,12
23,9,12
23,10,12
23,13,5
23,14,5
23,15,5
23,16,4;5
23,17,4;5
23,18,5
23,19,5
23,20,5
23,21,9
23,22,9
23,23,9
23,24,9
23,25,9
23,26,9
24,1,7
24,2,7
24,3,7
24,4,7
24,5,7
24,6,7
24,7,12
24,8,12
24,9,12
24,10,12
24,16,4
24,17,4
24,21,9
24,22,9
24,23,9
24,24,9
24,25,9
24,26,9
25,1,7
25,2,7
25,3,7
25,4,7
25,5,7
25,6,7
25,7,12
25,8,12
25,9,12
25,10,12
25,16,4
25,17,4
26,1,7
26,2,7
26,3,7
26,4,7
26,5,7
26,6,7
26,7,12
26,8,12
26,9,12
26,10,12
27,1,7
27,2,7
27,3,7
27,4,7
27,5,7
27,6,7
