gx,gy,rect_ids
8,17,4;6
8,18,3;4
8,19,3;4
8,20,3;4
8,21,3
8,22,3
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,8,5
9,9,5
9,13,4
9,14,4
9,15,4
9,16,4;6
9,17,4;6
9,18,3;4
9,19,3;4
9,20,3;4
9,21,3;8
9,22,3;8
9,23,8
9,24,8
9,25,8
9,26,8
9,27,8
10,0,9
10,1,2;9
10,2,2;9
10,3,2;9
10,4,2;9
10,5,2;9
10,6,2;9
10,7,9
10,8,5;9
10,9,5;9
10,10,9
10,11,9
10,12,9
10,13,4;9
10,14,4;9
10,15,4;9
10,16,4;6;9
10,17,4;6;9
10,18,3;4;9
10,19,3;4;9
10,20,3;4
10,21,3;8
10,22,3;8
10,23,8
10,24,8
10,25,8
10,26,8
10,27,8
11,0,9
11,1,2;9
11,2,2;9
11,3,2;9
11,4,2;9
11,5,2;9
11,6,2;9
11,7,9
11,8,5;9
11,9,5;9
11,10,9
11,11,9
11,12,9
11,13,4;9
11,14,4;9
11,15,4;9
11,16,4;6;9
11,17,4;6;9
11,18,3;4;9
11,19,3;4;9
11,20,3;4
11,21,3;8
11,22,3;8
11,23,8
11,24,8
11,25,8
11,26,8
11,27,8
12,0,9
12,1,2;9
12,2,2;9
12,3,2;9
12,4,2;9
12,5,2;9
12,6,2;9
12,7,9
12,8,5;9
12,9,5;9
12,10,9
12,11,9
12,12,9
12,13,4;9
12,14,4;9
12,15,4;9
12,16,4;6;9
12,17,4;6;9
12,18,4;9
12,19,4;9
12,20,4
12,21,8
12,22,8
12,23,8
12,24,8
12,25,8
12,26,8
12,27,8
13,1,2
13,2,2
13,3,2
13,4,2
13,5,2;10
13,6,2;10
13,7,10
13,8,5;10
13,9,5;10
13,10,10
13,11,10
13,12,10
13,13,4;10
13,14,4;10
13,15,4;10
13,16,4;6;10
13,17,4;6;10
13,18,4;10
13,19,4;10
13,20,4;10
13,21,8;10
13,22,8;10
13,23,8;10
13,24,8;10
13,25,8
13,26,8
13,27,8
14,1,2
14,2,2
14,3,2
14,4,2
14,5,2;10
14,6,2;10
14,7,10
14,8,5;10
14,9,5;10
14,10,10
14,11,10
14,12,10;11
14,13,4;10;11
14,14,4;10;11
14,15,4;10;11
14,16,4;6;10;11
14,17,4;6;10;11
14,18,4;10;11
14,19,4;10;11
14,20,4;10;11
14,21,8;10;11
14,22,8;10;11
14,23,8;10;11
14,24,8;10;11
14,25,8;11
14,26,8;11
14,27,8
15,1,2
15,2,2
15,3,2
15,4,2
15,5,2;10
15,6,2;10
15,7,10;12
15,8,5;10;12
15,9,5;10;12
15,10,10;12
15,11,10
15,12,10;11
15,13,4;10;11
15,14,4;10;11
15,15,4;10;11
15,16,4;6;10;11
15,17,4;6;10;11
15,18,4;10;11
15,19,4;10;11
15,20,4;10;11
15,21,8;10;11
15,22,8;10;11
15,23,8;10;11
15,24,8;10;11
15,25,8;11
15,26,8;11
15,27,8
16,1,2
16,2,2
16,3,2
16,4,2
16,5,2;10
16,6,2;10
16,7,10;12
16,8,5;10;12
16,9,5;10;12
16,10,10;12
16,11,10
16,12,10;11
16,13,4;10;11
16,14,4;10;11
16,15,4;10;11
16,16,4;6;10;11
16,17,4;6;10;11
16,18,4;10;11
16,19,4;10;11
16,20,4;10;11
16,21,8;10;11
16,22,8;10;11
16,23,8;10;11
16,24,8;10;11
16,25,8;11
16,26,8;11
16,27,8
17,1,2
17,2,2
17,3,2;13
17,4,2;13
17,5,2;10;13
17,6,2;10;13
17,7,10;12;13
17,8,10;12;13
17,9,10;12;13
17,10,10;12;13
17,11,10;13
17,12,10;11;13
17,13,4;10;11;13
17,14,4;10;11;13
17,15,4;10;11;13
17,16,4;6;10;11
17,17,4;6;10;11
17,18,4;10;11
17,19,4;10;11
17,20,4;10;11
17,21,8;10;11
17,22,8;10;11
17,23,8;10;11
17,24,8;10;11
17,25,8;11
17,26,8;11
17,27,8
18,1,2
18,2,2
18,3,2;13
18,4,2;13
18,5,2;10;13
18,6,2;10;13
18,7,10;12;13
18,8,10;12;13
18,9,10;12;13
18,10,10;12;13
18,11,10;13
18,12,10;11;13
18,13,4;10;11;13
18,14,4;10;11;13
18,15,4;10;11;13
18,16,4;6;10;11
18,17,4;6;10;11
18,18,4;10;11
18,19,4;10;11
18,20,4;10;11
18,21,8;10;11
18,22,8;10;11
18,23,8;10;11
18,24,8;10;11
18,25,8;11
18,26,8;11
18,27,8
19,1,2
19,2,2
19,3,2;13
19,4,2;13
19,5,2;10;13
19,6,2;10;13
19,7,10;12;13
19,8,10;12;13
19,9,10;12;13
19,10,10;12;13
19,11,10;13
19,12,10;13
19,13,4;10;13
19,14,4;10;13
19,15,4;10;13
19,16,4;6;10
19,17,4;6;10
19,18,4;10
19,19,4;10
19,20,4;10
19,21,8;10
19,22,8;10
19,23,8;10
19,24,8;10
19,25,8
19,26,8
19,27,8
20,1,2
20,2,2
20,3,2
20,4,2
20,5,2;10
20,6,2;10
20,7,10;12
20,8,10;12
20,9,10;12
20,10,10;12
20,11,10
20,12,10
20,13,4;10
20,14,4;10
20,15,4;10
20,16,4;6;10
20,17,4;6;10
20,18,4;10
20,19,4;10
20,20,4;10
20,21,8;10
20,22,8;10
20,23,8;10
20,24,8;10
20,25,8
20,26,8
20,27,8
21,1,2
21,2,2
21,3,2
21,4,2;14
21,5,2;14
21,6,2;14
21,7,12;14
21,8,12;14
21,9,12;14
21,10,12;14
21,11,14
21,12,14
21,13,4;14
21,14,4;14
21,15,4;14
21,16,4;6;14
21,17,4;6;14
21,18,4;14
21,19,4;14
21,20,4;14
21,21,8;14
21,22,8;14
21,23,8;14
21,24,8;14
21,25,8;14
21,26,8
21,27,8
22,1,2
22,2,2
22,3,2
22,4,2;14
22,5,2;14
22,6,2;14
22,7,12;14
22,8,12;14
22,9,12;14
22,10,12;14
22,11,14
22,12,14
22,13,4;14
22,14,4;14
22,15,4;14
22,16,4;6;14
22,17,4;6;14
22,18,4;14
22,19,4;14
22,20,4;14
22,21,8;14
22,22,8;14
22,23,8;14
22,24,8;14
22,25,8;14
22,26,8
22,27,8
23,1,2
23,2,2
23,3,2
23,4,2
23,5,2
23,6,2
23,7,12
23,8,12
23,9,12
23,10,12
23,13,4
23,14,4
23,15,4
23,16,4;6
23,17,4;6
23,18,4
23,19,4
23,20,4
23,21,8
23,22,8
23,23,8
23,24,8
23,25,8
23,26,8
23,27,8
24,7,12
24,8,12
24,9,12
24,10,12
24,13,4
24,14,4
24,15,4
24,16,4;6
24,17,4;6
24,18,4
24,19,4
24,20,4
24,21,8
24,22,8
24,23,8
24,24,8
24,25,8
24,26,8
24,27,8
25,7,12
25,8,12
25,9,12
25,10,12
25,13,4
25,14,4
25,15,4
25,16,4;6
25,17,4;6
25,18,4
25,19,4
25,20,4
26,13,4
26,14,4
26,15,4
26,16,4;6
26,17,4;6
26,18,4
26,19,4
26,20,4
27,16,6
27,17,6
