gx,gy,rect_ids
8,7,7
8,8,4;7
8,9,4;7
8,10,7
8,11,7
8,12,7
8,13,1;7
8,14,1;7
8,15,1
8,16,1;6
8,17,1;6
8,18,1;2
8,19,1;2
8,20,1;2
8,21,2
8,22,2
9,1,3
9,2,3
9,3,3
9,4,3
9,5,3
9,6,3
9,8,4
9,9,4
9,13,1
9,14,1
9,15,1
9,16,1;6
9,17,1;6
9,18,1;2
9,19,1;2
9,20,1;2
9,21,2;8
9,22,2;8
9,23,8
9,24,8
9,25,8
9,26,8
10,0,9
10,1,3;9
10,2,3;9
10,3,3;9
10,4,3;9
10,5,3;9
10,6,3;9
10,7,9
10,8,4;9
10,9,4;9
10,10,9
10,11,9
10,12,9
10,13,1;9
10,14,1;9
10,15,1;9
10,16,1;6;9
10,17,1;6;9
10,18,1;2;9
10,19,1;2;9
10,20,1;2
10,21,2;8
10,22,2;8
10,23,8
10,24,8
10,25,8
10,26,8
11,0,9
11,1,3;9
11,2,3;9
11,3,3;9
11,4,3;9
11,5,3;9
11,6,3;9
11,7,9
11,8,4;9
11,9,4;9
11,10,9
11,11,9
11,12,9
11,13,1;9
11,14,1;9
11,15,1;9
11,16,1;6;9
11,17,1;6;9
11,18,1;2;9
11,19,1;2;9
11,20,1;2
11,21,2;8
11,22,2;8
11,23,8
11,24,8
11,25,8
11,26,8
12,1,3
12,2,3
12,3,3
12,4,3
12,5,3
12,6,3
12,8,4
12,9,4
12,13,1
12,14,1
12,15,1
12,16,1;6
12,17,1;6
12,18,1;2
12,19,1;2
12,20,1;2
12,21,2;8
12,22,2;8
12,23,8
12,24,8
12,25,8
12,26,8
13,1,3
13,2,3
13,3,3
13,4,3
13,5,3
13,6,3
13,8,4
13,9,4
13,12,10
13,13,1;10
13,14,1;10
13,15,1;10
13,16,1;6;10
13,17,1;6;10
13,18,1;10
13,19,1;10
13,20,1;10
13,21,8;10
13,22,8;10
13,23,8;10
13,24,8;10
13,25,8;10
13,26,8;10
13,27,10
14,1,3
14,2,3
14,3,3
14,4,3
14,5,3
14,6,3
14,7,11
14,8,4;11
14,9,4;11
14,10,11
14,12,10
14,13,1;10
14,14,1;10
14,15,1;10
14,16,1;6;10
14,17,1;6;10
14,18,1;10
14,19,1;10
14,20,1;10
14,21,8;10
14,22,8;10
14,23,8;10
14,24,8;10
14,25,8;10
14,26,8;10
14,27,10
15,1,3
15,2,3
15,3,3
15,4,3
15,5,3
15,6,3
15,7,11
15,8,4;11
15,9,4;11
15,10,11
15,12,10
15,13,1;10
15,14,1;10
15,15,1;10
15,16,1;6;10
15,17,1;6;10
15,18,1;10
15,19,1;10
15,20,1;10
15,21,8;10
15,22,8;10
15,23,8;10
15,24,8;10
15,25,8;10
15,26,8;10
15,27,10
16,1,3
16,2,3
16,3,3;12
16,4,3;12
16,5,3;12
16,6,3;12
16,7,11;12
16,8,11;12
16,9,11;12
16,10,11;12
16,11,12
16,12,10;12
16,13,1;10;12
16,14,1;10;12
16,15,1;10;12
16,16,1;6;10
16,17,1;6;10
16,18,1;10
16,19,1;10
16,20,1;10
16,21,8;10
16,22,8;10
16,23,8;10
16,24,8;10
16,25,8;10
16,26,8;10
16,27,10
17,1,3
17,2,3
17,3,3;12
17,4,3;12
17,5,3;12;13
17,6,3;12;13
17,7,11;12;13
17,8,11;12;13
17,9,11;12;13
17,10,11;12;13
17,11,12;13
17,12,10;12;13
17,13,1;10;12;13
17,14,1;10;12;13
17,15,1;10;12;13
17,16,1;6;10;13
17,17,1;6;10;13
17,18,1;10;13
17,19,1;10;13
17,20,1;10;13
17,21,8;10;13
17,22,8;10;13
17,23,8;10;13
17,24,8;10;13
17,25,8;10
17,26,8;10
17,27,10
18,1,3
18,2,3
18,3,3;12
18,4,3;12
18,5,3;12;13
18,6,3;12;13
18,7,11;12;13
18,8,11;12;13
18,9,11;12;13
18,10,11;12;13
18,11,12;13
18,12,10;12;13
18,13,1;10;12;13
18,14,1;10;12;13
18,15,1;10;12;13
18,16,1;6;10;13
18,17,1;6;10;13
18,18,1;10;13
18,19,1;10;13
18,20,1;10;13
18,21,8;10;13
18,22,8;10;13
18,23,8;10;13
18,24,8;10;13
18,25,8;10
18,26,8;10
18,27,10
19,1,3
19,2,3
19,3,3;12
19,4,3;12
19,5,3;12;13
19,6,3;12;13
19,7,11;12;13
19,8,11;12;13
19,9,11;12;13
19,10,11;12;13
19,11,12;13
19,12,12;13
19,13,1;12;13
19,14,1;12;13
19,15,1;12;13
19,16,1;6;13
19,17,1;6;13
19,18,1;13
19,19,1;13
19,20,1;13
19,21,8;13
19,22,8;13
19,23,8;13
19,24,8;13
19,25,8
19,26,8
20,1,3
20,2,3
20,3,3
20,4,3
20,5,3;13
20,6,3;13
20,7,11;13
20,8,11;13
20,9,11;13
20,10,11;13
20,11,13
20,12,13
20,13,1;13
20,14,1;13
20,15,1;13
20,16,1;6;13
20,17,1;6;13
20,18,1;13
20,19,1;13
20,20,1;13
20,21,8;13
20,22,8;13
20,23,8;13
20,24,8;13
20,25,8
20,26,8
21,1,3
21,2,3
21,3,3
21,4,3;14
21,5,3;14
21,6,3;14
21,7,11;14
21,8,11;14
21,9,11;14
21,10,11;14
21,11,14
21,12,14
21,13,1;14
21,14,1;14
21,15,1;14
21,16,1;6;14
21,17,1;6;14
21,18,1;14
21,19,1;14
21,20,1;14
21,21,8;14
21,22,8;14
21,23,8;14
21,24,8;14
21,25,8;14
21,26,8
22,1,3
22,2,3
22,3,3
22,4,3;14
22,5,3;14
22,6,3;14
22,7,11;14
22,8,11;14
22,9,11;14
22,10,11;14
22,11,14
22,12,14
22,13,1;14
22,14,1;14
22,15,1;14
22,16,1;6;14
22,17,1;6;14
22,18,1;14
22,19,1;14
22,20,1;14
22,21,8;14
22,22,8;14
22,23,8;14
22,24,8;14
22,25,8;14
22,26,8
23,1,3
23,2,3
23,3,3
23,4,3
23,5,3
23,6,3
23,7,11
23,8,11
23,9,11
23,10,11
23,13,1
23,14,1
23,15,1
23,16,1;6
23,17,1;6
23,18,1
23,19,1
23,20,1
23,21,8
23,22,8
23,23,8
23,24,8
23,25,8
23,26,8
24,1,3
24,2,3
24,3,3
24,4,3
24,5,3
24,6,3
24,7,11
24,8,11
24,9,11
24,10,11
24,16,6
24,17,6
24,21,8
24,22,8
24,23,8
24,24,8
24,25,8
24,26,8
25,1,3
25,2,3
25,3,3
25,4,3
25,5,3
25,6,3
25,7,11
25,8,11
25,9,11
25,10,11
25,16,6
25,17,6
26,1,3
26,2,3
26,3,3
26,4,3
26,5,3
26,6,3
26,7,11
26,8,11
26,9,11
26,10,11
27,1,3
27,2,3
27,3,3
27,4,3
27,5,3
27,6,3
