gx,gy,rect_ids
15,6,4
15,7,1
15,8,1;11
15,9,1;11
15,10,1
15,12,10
15,13,3;10
15,14,3;10
15,15,3;10
15,16,3;6;10
15,17,3;6;10
15,18,3;10
15,19,3;10
15,20,3;10
15,21,8;10
15,22,8;10
15,23,8;10
15,24,8;10
15,25,8;10
15,26,8;10
15,27,10
16,1,4
16,2,4
16,3,4;12
16,4,4;12
16,5,4;12
16,6,4;12
16,7,12
16,8,11;12
16,9,11;12
16,10,12
16,11,12
16,12,10;12
16,13,3;10;12
16,14,3;10;12
16,15,3;10;12
16,16,3;6;10
16,17,3;6;10
16,18,3;10
16,19,3;10
16,20,3;10
16,21,8;10
16,22,8;10
16,23,8;10
16,24,8;10
16,25,8;10
16,26,8;10
16,27,10
17,1,4
17,2,4
17,3,4;12
17,4,4;12
17,5,4;12;13
17,6,4;12;13
17,7,12;13
17,8,11;12;13
17,9,11;12;13
17,10,12;13
17,11,12;13
17,12,10;12;13
17,13,3;10;12;13
17,14,3;10;12;13
17,15,3;10;12;13
17,16,3;6;10;13
17,17,3;6;10;13
17,18,3;10;13
17,19,3;10;13
17,20,3;10;13
17,21,8;10;13
17,22,8;10;13
17,23,8;10;13
17,24,8;10;13
17,25,8;10
17,26,8;10
17,27,10
18,1,4
18,2,4
18,3,4;12
18,4,4;12
18,5,4;12;13
18,6,4;12;13
18,7,12;13
18,8,11;12;13
18,9,11;12;13
18,10,12;13
18,11,12;13
18,12,10;12;13
18,13,3;10;12;13
18,14,3;10;12;13
18,15,3;10;12;13
18,16,3;6;10;13
18,17,3;6;10;13
18,18,3;10;13
18,19,3;10;13
18,20,3;10;13
18,21,8;10;13
18,22,8;10;13
18,23,8;10;13
18,24,8;10;13
18,25,8;10
18,26,8;10
18,27,10
19,1,4
19,2,4
19,3,4;12
19,4,4;12
19,5,4;12;13
19,6,4;12;13
19,7,12;13
19,8,11;12;13
19,9,11;12;13
19,10,12;13
19,11,12;13
19,12,12;13
19,13,3;12;13
19,14,3;12;13
19,15,3;12;13
19,16,3;6;13
19,17,3;6;13
19,18,3;13
19,19,3;13
19,20,3;13
19,21,8;13
19,22,8;13
19,23,8;13
19,24,8;13
19,25,8
19,26,8
20,1,4
20,2,4
20,3,4
20,4,4
20,5,4;13
20,6,4;13
20,7,13
20,8,11;13
20,9,11;13
20,10,13
20,11,13
20,12,13
20,13,3;13
20,14,3;13
20,15,3;13
20,16,3;6;13
20,17,3;6;13
20,18,3;13
20,19,3;13
20,20,3;13
20,21,8;13
20,22,8;13
20,23,8;13
20,24,8;13
20,25,8
20,26,8
21,1,4
21,2,4
21,3,4
21,4,4;14
21,5,4;14
21,6,4;14
21,7,14
21,8,11;14
21,9,11;14
21,10,14
21,11,14
21,12,14
21,13,3;14
21,14,3;14
21,15,3;14
21,16,3;6;14
21,17,3;6;14
21,18,3;14
21,19,3;14
21,20,3;14
21,21,8;14
21,22,8;14
21,23,8;14
21,24,8;14
21,25,8;14
21,26,8
22,1,4
22,2,4
22,3,4
22,4,4;14
22,5,4;14
22,6,4;14
22,7,14
22,8,11;14
22,9,11;14
22,10,14
22,11,14
22,12,14
22,13,3;14
22,14,3;14
22,15,3;14
22,16,3;6;14
22,17,3;6;14
22,18,3;14
22,19,3;14
22,20,3;14
22,21,8;14
22,22,8;14
22,23,8;14
22,24,8;14
22,25,8;14
22,26,8
23,1,4
23,2,4
23,3,4
23,4,4
23,5,4
23,6,4
23,8,11
23,9,11
23,13,3
23,14,3
23,15,3
23,16,3;6
23,17,3;6
23,18,3
23,19,3
23,20,3
23,21,8
23,22,8
23,23,8
23,24,8
23,25,8
23,26,8
24,8,11
24,9,11
24,13,3
24,14,3
24,15,3
24,16,3;6
24,17,3;6
24,18,3
24,19,3
24,20,3
24,21,8
24,22,8
24,23,8
24,24,8
24,25,8
24,26,8
25,8,11
25,9,11
25,13,3
25,14,3
25,15,3
25,16,3;6
25,17,3;6
25,18,3
25,19,3
25,20,3
26,8,11
26,9,11
26,13,3
26,14,3
26,15,3
26,16,3
26,17,3
26,18,3
26,19,3
26,20,3
27,13,3
27,14,3
27,15,3
27,16,3
27,17,3
27,18,3
27,19,3
27,20,3
