gx,gy,rect_ids
6,20,1;4;5;7
6,21,4;5;7
6,22,4;5;7
6,23,4;5
6,24,5
7,1,6
7,2,2;6
7,3,2;6
7,4,2;6
7,5,2;5;6
7,6,2;5;6
7,7,2;5
7,8,2;5;8
7,9,2;5;8
7,10,2;5
7,11,2;4;5
7,12,2;4;5
7,13,1;2;4;5
7,14,1;2;4;5
7,15,1;4;5
7,16,1;3;4;5
7,17,1;3;4;5
7,18,1;4;5;7
7,19,1;4;5;7
7,20,1;4;5;7
7,21,4;5;7
7,22,4;5;7
7,23,4;5
7,24,5
8,1,6
8,2,2;6
8,3,2;6
8,4,2;6
8,5,2;5;6
8,6,2;5;6
8,7,2;5
8,8,2;5;8
8,9,2;5;8
8,10,2;5
8,11,2;4;5
8,12,2;4;5
8,13,1;2;4;5
8,14,1;2;4;5
8,15,1;4;5
8,16,1;3;4;5
8,17,1;3;4;5
8,18,1;4;5;7
8,19,1;4;5;7
8,20,1;4;5;7
8,21,4;5;7
8,22,4;5;7
8,23,4;5
8,24,5
9,1,6
9,2,2;6
9,3,2;6
9,4,2;6
9,5,2;5;6
9,6,2;5;6
9,7,2;5
9,8,2;5;8
9,9,2;5;8
9,10,2;5
9,11,2;4;5
9,12,2;4;5
9,13,2;4;5
9,14,2;4;5
9,15,4;5
9,16,3;4;5
9,17,3;4;5
9,18,4;5;7
9,19,4;5;7
9,20,4;5;7
9,21,4;5;7
9,22,4;5;7
9,23,4;5
9,24,5
10,1,6
10,2,6
10,3,6
10,4,6
10,5,5;6
10,6,5;6
10,7,5
10,8,5;8
10,9,5;8
10,10,5
10,11,4;5
10,12,4;5
10,13,4;5
10,14,4;5
10,15,4;5
10,16,3;4;5
10,17,3;4;5
10,18,4;5;7
10,19,4;5;7
10,20,4;5;7
10,21,4;5;7;9
10,22,4;5;7;9
10,23,4;5;9
10,24,5;9
10,25,9
10,26,9
11,0,10
11,1,6;10
11,2,6;10
11,3,6;10
11,4,6;10
11,5,5;6;10
11,6,5;6;10
11,7,5;10
11,8,5;8;10
11,9,5;8;10
11,10,5;10
11,11,4;5;10
11,12,4;5;10
11,13,4;5;10
11,14,4;5;10
11,15,4;5;10
11,16,3;4;5;10
11,17,3;4;5;10
11,18,4;5;7;10
11,19,4;5;7;10
11,20,4;5;7
11,21,4;5;7;9
11,22,4;5;7;9
11,23,4;5;9
11,24,5;9
11,25,9
11,26,9
12,0,10
12,1,6;10
12,2,6;10
12,3,6;10
12,4,6;10
12,5,5;6;10
12,6,5;6;10
12,7,5;10
12,8,5;8;10
12,9,5;8;10
12,10,5;10
12,11,4;5;10
12,12,4;5;10
12,13,4;5;10
12,14,4;5;10
12,15,4;5;10
12,16,3;4;5;10
12,17,3;4;5;10
12,18,4;5;7;10
12,19,4;5;7;10
12,20,4;5;7
12,21,4;5;7;9
12,22,4;5;7;9
12,23,4;5;9
12,24,5;9
12,25,9
12,26,9
13,1,6
13,2,6
13,3,6
13,4,6
13,5,5;6
13,6,5;6
13,7,5
13,8,5;8
13,9,5;8
13,10,5
13,11,4;5
13,12,4;5
13,13,4;5
13,14,4;5
13,15,4;5
13,16,3;4;5
13,17,3;4;5
13,18,4;5;7
13,19,4;5;7
13,20,4;5;7
13,21,4;5;7;9
13,22,4;5;7;9
13,23,4;5;9
13,24,5;9
13,25,9
13,26,9
14,1,6
14,2,6
14,3,6
14,4,6
14,5,5;6
14,6,5;6
14,7,5
14,8,5;8
14,9,5;8
14,10,5
14,11,4;5
14,12,4;5;11
14,13,4;5;11
14,14,4;5;11
14,15,4;5;11
14,16,3;4;5;11
14,17,3;4;5;11
14,18,4;5;11
14,19,4;5;11
14,20,4;5;11
14,21,4;5;9;11
14,22,4;5;9;11
14,23,4;5;9;11
14,24,5;9;11
14,25,9;11
14,26,9;11
14,27,11
15,1,6
15,2,6
15,3,6
15,4,6
15,5,5;6
15,6,5;6
15,7,5;12
15,8,5;8;12
15,9,5;8;12
15,10,5;12
15,11,4;5
15,12,4;5;11
15,13,4;5;11
15,14,4;5;11
15,15,4;5;11
15,16,3;4;5;11
15,17,3;4;5;11
15,18,4;5;11
15,19,4;5;11
15,20,4;5;11
15,21,4;5;9;11
15,22,4;5;9;11
15,23,4;5;9;11
15,24,5;9;11
15,25,9;11
15,26,9;11
15,27,11
16,1,6
16,2,6
16,3,6
16,4,6
16,5,5;6
16,6,5;6
16,7,5;12
16,8,5;8;12
16,9,5;8;12
16,10,5;12
16,11,4;5
16,12,4;5;11
16,13,4;5;11
16,14,4;5;11
16,15,4;5;11
16,16,3;4;5;11
16,17,3;4;5;11
16,18,4;5;11
16,19,4;5;11
16,20,4;5;11
16,21,4;5;9;11
16,22,4;5;9;11
16,23,4;5;9;11
16,24,5;9;11
16,25,9;11
16,26,9;11
16,27,11
17,1,6
17,2,6
17,3,6;13
17,4,6;13
17,5,5;6;13
17,6,5;6;13
17,7,5;12;13
17,8,5;12;13
17,9,5;12;13
17,10,5;12;13
17,11,4;5;13
17,12,4;5;11;13
17,13,4;5;11;13
17,14,4;5;11;13
17,15,4;5;11;13
17,16,3;4;5;11
17,17,3;4;5;11
17,18,4;5;11
17,19,4;5;11
17,20,4;5;11
17,21,4;5;9;11
17,22,4;5;9;11
17,23,4;5;9;11
17,24,5;9;11
17,25,9;11
17,26,9;11
17,27,11
18,1,6
18,2,6
18,3,6;13
18,4,6;13
18,5,5;6;13
18,6,5;6;13
18,7,5;12;13
18,8,5;12;13
18,9,5;12;13
18,10,5;12;13
18,11,4;5;13
18,12,4;5;11;13
18,13,4;5;11;13
18,14,4;5;11;13
18,15,4;5;11;13
18,16,3;4;5;11
18,17,3;4;5;11
18,18,4;5;11
18,19,4;5;11
18,20,4;5;11
18,21,4;5;9;11
18,22,4;5;9;11
18,23,4;5;9;11
18,24,5;9;11
18,25,9;11
18,26,9;11
18,27,11
19,1,6
19,2,6
19,3,6;13
19,4,6;13
19,5,6;13
19,6,6;13
19,7,12;13
19,8,12;13
19,9,12;13
19,10,12;13
19,11,4;13
19,12,4;11;13
19,13,4;11;13
19,14,4;11;13
19,15,4;11;13
19,16,3;4;11
19,17,3;4;11
19,18,4;11
19,19,4;11
19,20,4;11
19,21,4;9;11
19,22,4;9;11
19,23,4;9;11
19,24,9;11
19,25,9;11
19,26,9;11
19,27,11
20,1,6
20,2,6
20,3,6;13
20,4,6;13
20,5,6;13
20,6,6;13
20,7,12;13
20,8,12;13
20,9,12;13
20,10,12;13
20,11,4;13
20,12,4;13
20,13,4;13
20,14,4;13
20,15,4;13
20,16,3;4
20,17,3;4
20,18,4
20,19,4
20,20,4
20,21,4;9
20,22,4;9
20,23,4;9
20,24,9
20,25,9
20,26,9
21,1,6
21,2,6
21,3,6
21,4,6;14
21,5,6;14
21,6,6;14
21,7,12;14
21,8,12;14
21,9,12;14
21,10,12;14
21,11,4;14
21,12,4;14
21,13,4;14
21,14,4;14
21,15,4;14
21,16,3;4;14
21,17,3;4;14
21,18,4;14
21,19,4;14
21,20,4;14
21,21,4;9;14
21,22,4;9;14
21,23,4;9;14
21,24,9;14
21,25,9;14
21,26,9
22,1,6
22,2,6
22,3,6
22,4,6;14
22,5,6;14
22,6,6;14
22,7,12;14
22,8,12;14
22,9,12;14
22,10,12;14
22,11,4;14
22,12,4;14
22,13,4;14
22,14,4;14
22,15,4;14
22,16,3;4;14
22,17,3;4;14
22,18,4;14
22,19,4;14
22,20,4;14
22,21,4;9;14
22,22,4;9;14
22,23,4;9;14
22,24,9;14
22,25,9;14
22,26,9
23,1,6
23,2,6
23,3,6
23,4,6
23,5,6
23,6,6
23,7,12
23,8,12
23,9,12
23,10,12
23,11,4
23,12,4
23,13,4
23,14,4
23,15,4
23,16,3;4
23,17,3;4
23,18,4
23,19,4
23,20,4
23,21,4;9
23,22,4;9
23,23,4;9
23,24,9
23,25,9
23,26,9
24,1,6
24,2,6
24,3,6
24,4,6
24,5,6
24,6,6
24,7,12
24,8,12
24,9,12
24,10,12
24,16,3
24,17,3
24,21,9
24,22,9
24,23,9
24,24,9
24,25,9
24,26,9
25,1,6
25,2,6
25,3,6
25,4,6
25,5,6
25,6,6
25,7,12
25,8,12
25,9,12
25,10,12
25,16,3
25,17,3
26,1,6
26,2,6
26,3,6
26,4,6
26,5,6
26,6,6
26,7,12
26,8,12
26,9,12
26,10,12
27,1,6
27,2,6
27,3,6
27,4,6
27,5,6
27,6,6
