gx,gy,rect_ids
9,5,5
9,6,5
9,8,2
9,9,2
9,13,3
9,14,3
9,15,3
9,16,3;6
9,17,3;6
9,18,3;4
9,19,3;4
9,20,3;4
9,21,4;8
9,22,4;8
9,23,8
9,24,8
9,25,8
9,26,8
10,0,9
10,1,5;9
10,2,5;9
10,3,5;9
10,4,5;9
10,5,5;9
10,6,5;9
10,7,9
10,8,2;9
10,9,2;9
10,10,9
10,11,9
10,12,9
10,13,3;9
10,14,3;9
10,15,3;9
10,16,3;6;9
10,17,3;6;9
10,18,3;4;9
10,19,3;4;9
10,20,3;4
10,21,4;8
10,22,4;8
10,23,8
10,24,8
10,25,8
10,26,8
11,0,9
11,1,5;9
11,2,5;9
11,3,5;9
11,4,5;9
11,5,5;9
11,6,5;9
11,7,9
11,8,2;9
11,9,2;9
11,10,9
11,11,9
11,12,9
11,13,3;9
11,14,3;9
11,15,3;9
11,16,3;6;9
11,17,3;6;9
11,18,3;4;9
11,19,3;4;9
11,20,3;4
11,21,4;8
11,22,4;8
11,23,8
11,24,8
11,25,8
11,26,8
12,0,9
12,1,5;9
12,2,5;9
12,3,5;9
12,4,5;9
12,5,5;9
12,6,5;9
12,7,9
12,8,2;9
12,9,2;9
12,10,9
12,11,9
12,12,9
12,13,3;9
12,14,3;9
12,15,3;9
12,16,3;6;9
12,17,3;6;9
12,18,3;9
12,19,3;9
12,20,3
12,21,8
12,22,8
12,23,8
12,24,8
12,25,8
12,26,8
13,1,5
13,2,5
13,3,5
13,4,5
13,5,5
13,6,5
13,8,2
13,9,2
13,12,10
13,13,3;10
13,14,3;10
13,15,3;10
13,16,3;6;10
13,17,3;6;10
13,18,3;10
13,19,3;10
13,20,3;10
13,21,8;10
13,22,8;10
13,23,8;10
13,24,8;10
13,25,8;10
13,26,8;10
13,27,10
14,1,5
14,2,5
14,3,5
14,4,5
14,5,5
14,6,5
14,7,11
14,8,2;11
14,9,2;11
14,10,11
14,12,10
14,13,3;10
14,14,3;10
14,15,3;10
14,16,3;6;10
14,17,3;6;10
14,18,3;10
14,19,3;10
14,20,3;10
14,21,8;10
14,22,8;10
14,23,8;10
14,24,8;10
14,25,8;10
14,26,8;10
14,27,10
15,1,5
15,2,5
15,3,5
15,4,5
15,5,5
15,6,5
15,7,11
15,8,2;11
15,9,2;11
15,10,11
15,12,10
15,13,3;10
15,14,3;10
15,15,3;10
15,16,3;6;10
15,17,3;6;10
15,18,3;10
15,19,3;10
15,20,3;10
15,21,8;10
15,22,8;10
15,23,8;10
15,24,8;10
15,25,8;10
15,26,8;10
15,27,10
16,1,5
16,2,5
16,3,5;12
16,4,5;12
16,5,5;12
16,6,5;12
16,7,11;12
16,8,11;12
16,9,11;12
16,10,11;12
16,11,12
16,12,10;12
16,13,3;10;12
16,14,3;10;12
16,15,3;10;12
16,16,3;6;10
16,17,3;6;10
16,18,3;10
16,19,3;10
16,20,3;10
16,21,8;10
16,22,8;10
16,23,8;10
16,24,8;10
16,25,8;10
16,26,8;10
16,27,10
17,1,5
17,2,5
17,3,5;12
17,4,5;12
17,5,5;12;13
17,6,5;12;13
17,7,11;12;13
17,8,11;12;13
17,9,11;12;13
17,10,11;12;13
17,11,12;13
17,12,10;12;13
17,13,3;10;12;13
17,14,3;10;12;13
17,15,3;10;12;13
17,16,3;6;10;13
17,17,3;6;10;13
17,18,3;10;13
17,19,3;10;13
17,20,3;10;13
17,21,8;10;13
17,22,8;10;13
17,23,8;10;13
17,24,8;10;13
17,25,8;10
17,26,8;10
17,27,10
18,1,5
18,2,5
18,3,5;12
18,4,5;12
18,5,5;12;13
18,6,5;12;13
18,7,11;12;13
18,8,11;12;13
18,9,11;12;13
18,10,11;12;13
18,11,12;13
18,12,10;12;13
18,13,3;10;12;13
18,14,3;10;12;13
18,15,3;10;12;13
18,16,3;6;10;13
18,17,3;6;10;13
18,18,3;10;13
18,19,3;10;13
18,20,3;10;13
18,21,8;10;13
18,22,8;10;13
18,23,8;10;13
18,24,8;10;13
18,25,8;10
18,26,8;10
18,27,10
19,1,5
19,2,5
19,3,5;12
19,4,5;12
19,5,5;12;13
19,6,5;12;13
19,7,11;12;13
19,8,11;12;13
19,9,11;12;13
19,10,11;12;13
19,11,12;13
19,12,12;13
19,13,3;12;13
19,14,3;12;13
19,15,3;12;13
19,16,3;6;13
19,17,3;6;13
19,18,3;13
19,19,3;13
19,20,3;13
19,21,8;13
19,22,8;13
19,23,8;13
19,24,8;13
19,25,8
19,26,8
20,1,5
20,2,5
20,3,5
20,4,5
20,5,5;13
20,6,5;13
20,7,11;13
20,8,11;13
20,9,11;13
20,10,11;13
20,11,13
20,12,13
20,13,3;13
20,14,3;13
20,15,3;13
20,16,3;6;13
20,17,3;6;13
20,18,3;13
20,19,3;13
20,20,3;13
20,21,8;13
20,22,8;13
20,23,8;13
20,24,8;13
20,25,8
20,26,8
21,1,5
21,2,5
21,3,5
21,4,5;14
21,5,5;14
21,6,5;14
21,7,11;14
21,8,11;14
21,9,11;14
21,10,11;14
21,11,14
21,12,14
21,13,3;14
21,14,3;14
21,15,3;14
21,16,3;6;14
21,17,3;6;14
21,18,3;14
21,19,3;14
21,20,3;14
21,21,8;14
21,22,8;14
21,23,8;14
21,24,8;14
21,25,8;14
21,26,8
22,1,5
22,2,5
22,3,5
22,4,5;14
22,5,5;14
22,6,5;14
22,7,11;14
22,8,11;14
22,9,11;14
22,10,11;14
22,11,14
22,12,14
22,13,3;14
22,14,3;14
22,15,3;14
22,16,3;6;14
22,17,3;6;14
22,18,3;14
22,19,3;14
22,20,3;14
22,21,8;14
22,22,8;14
22,23,8;14
22,24,8;14
22,25,8;14
22,26,8
23,1,5
23,2,5
23,3,5
23,4,5
23,5,5
23,6,5
23,7,11
23,8,11
23,9,11
23,10,11
23,13,3
23,14,3
23,15,3
23,16,3;6
23,17,3;6
23,18,3
23,19,3
23,20,3
23,21,8
23,22,8
23,23,8
23,24,8
23,25,8
23,26,8
24,7,11
24,8,11
24,9,11
24,10,11
24,13,3
24,14,3
24,15,3
24,16,3;6
24,17,3;6
24,18,3
24,19,3
24,20,3
24,21,8
24,22,8
24,23,8
24,24,8
24,25,8
24,26,8
25,7,11
25,8,11
25,9,11
25,10,11
25,13,3
25,14,3
25,15,3
25,16,3;6
25,17,3;6
25,18,3
25,19,3
25,20,3
26,13,3
26,14,3
26,15,3
26,16,3;6
26,17,3;6
26,18,3
26,19,3
26,20,3
27,16,6
27,17,6
