gx,gy,rect_ids
19,14,4;12;13
19,15,4;12;13
19,16,4;6;13
19,17,4;6;13
19,18,4;13
19,19,4;13
19,20,4;13
19,21,8;13
19,22,8;13
19,23,8;13
19,24,8;13
19,25,8
19,26,8
20,2,1
20,3,1
20,4,1
20,5,1;13
20,6,1;13
20,7,11;13
20,8,11;13
20,9,11;13
20,10,11;13
20,11,13
20,12,13
20,13,4;13
20,14,4;13
20,15,4;13
20,16,4;6;13
20,17,4;6;13
20,18,4;13
20,19,4;13
20,20,4;13
20,21,8;13
20,22,8;13
20,23,8;13
20,24,8;13
20,25,8
20,26,8
21,2,1
21,3,1
21,4,1;14
21,5,1;14
21,6,1;14
21,7,11;14
21,8,11;14
21,9,11;14
21,10,11;14
21,11,14
21,12,14
21,13,4;14
21,14,4;14
21,15,4;14
21,16,4;6;14
21,17,4;6;14
21,18,4;14
21,19,4;14
21,20,4;14
21,21,8;14
21,22,8;14
21,23,8;14
21,24,8;14
21,25,8;14
21,26,8
22,2,1
22,3,1
22,4,1;14
22,5,1;14
22,6,1;14
22,7,11;14
22,8,11;14
22,9,11;14
22,10,11;14
22,11,14
22,12,14
22,13,4;14
22,14,4;14
22,15,4;14
22,16,4;6;14
22,17,4;6;14
22,18,4;14
22,19,4;14
22,20,4;14
22,21,8;14
22,22,8;14
22,23,8;14
22,24,8;14
22,25,8;14
22,26,8
23,2,1
23,3,1
23,4,1
23,5,1
23,6,1
23,7,11
23,8,11
23,9,11
23,10,11
23,13,4
23,14,4
23,15,4
23,16,4;6
23,17,4;6
23,18,4
23,19,4
23,20,4
23,21,8
23,22,8
23,23,8
23,24,8
23,25,8
23,26,8
24,7,11
24,8,11
24,9,11
24,10,11
24,13,4
24,14,4
24,15,4
24,16,4;6
24,17,4;6
24,18,4
24,19,4
24,20,4
24,21,8
24,22,8
24,23,8
24,24,8
24,25,8
24,26,8
25,7,11
25,8,11
25,9,11
25,10,11
25,13,4
25,14,4
25,15,4
25,16,4;6
25,17,4;6
25,18,4
25,19,4
25,20,4
26,7,11
26,8,11
26,9,11
26,10,11
26,13,4
26,14,4
26,15,4
26,16,4
26,17,4
26,18,4
26,19,4
26,20,4
27,13,4
27,14,4
27,15,4
27,16,4
27,17,4
27,18,4
27,19,4
27,20,4
