gx,gy,rect_ids
9,5,5;7;8
9,6,5;7;8
9,7,3;7;8
9,8,3;7;8
9,9,3;7;8
9,10,3;7;8
9,11,7;8
9,12,7;8;9
9,13,2;7;8;9
9,14,2;7;8;9
9,15,2;7;8;9
9,16,1;2;7;9
9,17,1;2;7;9
9,18,2;7;9
9,19,2;7;9
9,20,2;7;9
9,21,4;7;9
9,22,4;7;9
9,23,4;7;9
9,24,4;7;9
9,25,4;9
9,26,4;9
9,27,9
10,1,5
10,2,5
10,3,5;8
10,4,5;8
10,5,5;7;8
10,6,5;7;8
10,7,3;7;8
10,8,3;7;8
10,9,3;7;8
10,10,3;7;8
10,11,7;8
10,12,7;8;9
10,13,2;7;8;9
10,14,2;7;8;9
10,15,2;7;8;9
10,16,1;2;7;9
10,17,1;2;7;9
10,18,2;7;9
10,19,2;7;9
10,20,2;7;9
10,21,4;7;9
10,22,4;7;9
10,23,4;7;9
10,24,4;7;9
10,25,4;9
10,26,4;9
10,27,9
11,1,5
11,2,5
11,3,5;8
11,4,5;8
11,5,5;8
11,6,5;8
11,7,3;8
11,8,3;8
11,9,3;8
11,10,3;8
11,11,8
11,12,8;9
11,13,2;8;9
11,14,2;8;9
11,15,2;8;9
11,16,1;2;9
11,17,1;2;9
11,18,2;9
11,19,2;9
11,20,2;9
11,21,4;9
11,22,4;9
11,23,4;9
11,24,4;9
11,25,4;9
11,26,4;9
11,27,9
12,1,5
12,2,5
12,3,5
12,4,5
12,5,5
12,6,5
12,7,3
12,8,3;10
12,9,3;10
12,10,3
12,12,9
12,13,2;9
12,14,2;9
12,15,2;9
12,16,1;2;9
12,17,1;2;9
12,18,2;9
12,19,2;9
12,20,2;9
12,21,4;9
12,22,4;9
12,23,4;9
12,24,4;9
12,25,4;9
12,26,4;9
12,27,9
13,1,5
13,2,5
13,3,5
13,4,5
13,5,5
13,6,5
13,7,3
13,8,3;10
13,9,3;10
13,10,3
13,12,9
13,13,2;9
13,14,2;9
13,15,2;9
13,16,1;2;9
13,17,1;2;9
13,18,2;9
13,19,2;9
13,20,2;9
13,21,4;9
13,22,4;9
13,23,4;9
13,24,4;9
13,25,4;9
13,26,4;9
13,27,9
14,1,5
14,2,5
14,3,5
14,4,5
14,5,5
14,6,5
14,8,10
14,9,10
14,12,9
14,13,2;9
14,14,2;9
14,15,2;9
14,16,1;2;9
14,17,1;2;9
14,18,2;9
14,19,2;9
14,20,2;9
14,21,4;9
14,22,4;9
14,23,4;9
14,24,4;9
14,25,4;9
14,26,4;9
14,27,9
15,0,11
15,1,5;11
15,2,5;11
15,3,5;11
15,4,5;11
15,5,5;11
15,6,5;11
15,7,11
15,8,10;11
15,9,10;11
15,10,11
15,11,11
15,12,11
15,13,2;11
15,14,2;11
15,15,2;11
15,16,1;2;11
15,17,1;2;11
15,18,2;11
15,19,2;11
15,20,2
15,21,4
15,22,4
15,23,4
15,24,4
15,25,4
15,26,4
16,0,11
16,1,5;11
16,2,5;11
16,3,5;11
16,4,5;11
16,5,5;11
16,6,5;11
16,7,11
16,8,10;11
16,9,10;11
16,10,11
16,11,11
16,12,11
16,13,2;11
16,14,2;11
16,15,2;11
16,16,1;2;11
16,17,1;2;11
16,18,2;11;12
16,19,2;11;12
16,20,2;12
16,21,4;12
16,22,4;12
16,23,4
16,24,4
16,25,4
16,26,4
17,0,11
17,1,5;11
17,2,5;11
17,3,5;11
17,4,5;11
17,5,5;11
17,6,5;11
17,7,11
17,8,10;11
17,9,10;11
17,10,11
17,11,11
17,12,11
17,13,2;11
17,14,2;11
17,15,2;11
17,16,1;2;11
17,17,1;2;11
17,18,2;11;12
17,19,2;11;12
17,20,2;12
17,21,4;12
17,22,4;12
17,23,4
17,24,4
17,25,4
17,26,4
18,1,5
18,2,5
18,3,5
18,4,5
18,5,5
18,6,5
18,8,10
18,9,10
18,13,2
18,14,2
18,15,2
18,16,1;2
18,17,1;2
18,18,2;12
18,19,2;12
18,20,2;12
18,21,4;12
18,22,4;12
18,23,4
18,24,4
18,25,4
18,26,4
19,1,5
19,2,5;13
19,3,5;13
19,4,5;13
19,5,5;13
19,6,5;13
19,7,13
19,8,10;13
19,9,10;13
19,10,13
19,11,13
19,12,13
19,13,2;13
19,14,2;13
19,15,2
19,16,1;2
19,17,1;2
19,18,2;12
19,19,2;12
19,20,2;12
19,21,12
19,22,12
20,1,5
20,2,5;13
20,3,5;13
20,4,5;13
20,5,5;13
20,6,5;13
20,7,13
20,8,10;13
20,9,10;13
20,10,13
20,11,13;14
20,12,13;14
20,13,2;13;14
20,14,2;13;14
20,15,2;14
20,16,1;2;14
20,17,1;2;14
20,18,2;12;14
20,19,2;12;14
20,20,2;12;14
20,21,12;14
20,22,12;14
20,23,14
21,1,5
21,2,5;13
21,3,5;13
21,4,5;13
21,5,5;13
21,6,5;13
21,7,13
21,8,10;13
21,9,10;13
21,10,13
21,11,13;14
21,12,13;14
21,13,2;13;14
21,14,2;13;14
21,15,2;14
21,16,1;2;14
21,17,1;2;14
21,18,2;12;14
21,19,2;12;14
21,20,2;12;14
21,21,12;14
21,22,12;14
21,23,14
22,1,5
22,2,5
22,3,5
22,4,5
22,5,5
22,6,5
22,8,10
22,9,10
22,11,14
22,12,14
22,13,2;14
22,14,2;14
22,15,2;14
22,16,1;2;14
22,17,1;2;14
22,18,2;12;14
22,19,2;12;14
22,20,2;12;14
22,21,12;14
22,22,12;14
22,23,14
23,1,5
23,2,5
23,3,5
23,4,5
23,5,5
23,6,5
23,8,10
23,9,10
23,11,14
23,12,14
23,13,2;14
23,14,2;14
23,15,2;14
23,16,2;14
23,17,2;14
23,18,2;12;14
23,19,2;12;14
23,20,2;12;14
23,21,12;14
23,22,12;14
23,23,14
24,1,5
24,2,5
24,3,5
24,4,5
24,5,5
24,6,5
24,8,10
24,9,10
24,13,2
24,14,2
24,15,2
24,16,2
24,17,2
24,18,2;12
24,19,2;12
24,20,2;12
24,21,12
24,22,12
25,1,5
25,2,5
25,3,5
25,4,5
25,5,5
25,6,5
25,13,2
25,14,2
25,15,2
25,16,2
25,17,2
25,18,2;12
25,19,2;12
25,20,2;12
25,21,12
25,22,12
26,1,5
26,2,5
26,3,5
26,4,5
26,5,5
26,6,5
26,18,12
26,19,12
26,20,12
26,21,12
26,22,12
27,1,5
27,2,5
27,3,5
27,4,5
27,5,5
27,6,5
